PROVINCIA,MUNICIPIO,CODPARCELA,FECHA,_103_Fenología_B2_Yema_hinchada_,_104_Fenología_C_Punta_verde_,_105_Fenología_D_Hojas_incipientes_,_106_Fenología_E_Hojas_extendidas_,_301_Araña_a_T_urticae_cepas_con_presencia,_302_Araña_a_T_urticae_hojas_inferior_con_presencia,_317_Erinosis_E_vitis_cepas_con_presencia,_401_Lobesia_n_adultos_trampa_feromona_y_día,_405_Lobesia_racimos_con_puestas,_001_Gusanos_grises_yemas_con_daño,_101_Altica_n_de_adultos_hojas,_406_Caracoles_hojas_y_brotes_dañados,_409_Oruga_peluda_yemas_con_larvas,_418_Roedores_cepas_afectadas
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-03-21T00:00:00,,2,1,,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-03-28T00:00:00,,,,2,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-04-04T00:00:00,,,,2,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-04-11T00:00:00,,,,1,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-04-18T00:00:00,,,,,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-04-25T00:00:00,,,,,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-05-02T00:00:00,,,,,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-05-09T00:00:00,,,,,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-05-16T00:00:00,,,,,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-05-23T00:00:00,,,,,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-05-30T00:00:00,,,,,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-06-06T00:00:00,,,,,0,0,,0,8,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-06-13T00:00:00,,,,,4,4,,0,10,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-06-20T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-06-27T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-07-04T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-07-11T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-07-18T00:00:00,,,,,0,0,,0,10,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-07-25T00:00:00,,,,,0,0,,0,10,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-08-01T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-08-08T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-08-29T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-09-05T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-09-12T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-09-19T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2017-09-26T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-04-11T00:00:00,,,1,2,0,0,,,,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-04-18T00:00:00,,,,2,0,0,,,,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-04-25T00:00:00,,,,1,0,0,,,,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-05-02T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-05-09T00:00:00,,,,,0,0,,,,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-05-16T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-05-23T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-05-30T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-06-05T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-06-12T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-06-19T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-06-26T00:00:00,,,,,4,4,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-07-03T00:00:00,,,,,4,4,0,0,6,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-07-10T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-07-17T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-07-24T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-07-31T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-08-07T00:00:00,,,,,0,0,0,0,14,,0,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-08-14T00:00:00,,,,,0,0,0,0,0,,,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-08-21T00:00:00,,,,,0,0,0,0,0,,,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-08-28T00:00:00,,,,,0,0,0,0,0,,,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-09-11T00:00:00,,,,,0,0,0,0,0,,,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-09-18T00:00:00,,,,,0,0,0,0,0,,,,,
Cádiz,Jerez de la Frontera,099-00024-00-2,2018-09-25T00:00:00,,,,,0,0,0,0,0,,,,,
Cádiz,Jerez de la Frontera,099-00026-26,2016-04-26T00:00:00,,,,,0,0,0,,0,,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-05-03T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-05-16T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-05-19T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-05-27T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-06-06T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-06-13T00:00:00,,,,,0,0,0,0,1,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-06-20T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-06-27T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-07-04T00:00:00,,,,,5,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-07-11T00:00:00,,,,,5,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-07-18T00:00:00,,,,,5,0,,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-07-25T00:00:00,,,,,30,0,,1,25,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-08-01T00:00:00,,,,,10,0,,0,8,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-08-08T00:00:00,,,,,0,0,,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-08-16T00:00:00,,,,,0,0,,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-08-22T00:00:00,,,,,0,0,,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-26,2016-08-29T00:00:00,,,,,2,2,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2014-03-27T00:00:00,,,1,2,0,0,0,,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00026-30,2014-04-09T00:00:00,,,,,0,0,15,0,0,0,0.01,0,,0
Cádiz,Jerez de la Frontera,099-00026-30,2014-04-14T00:00:00,,,,1,0,0,0,0.42,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00026-30,2014-04-22T00:00:00,,,,,0,0,0,0.21,4,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00026-30,2014-04-28T00:00:00,,,,,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00026-30,2014-05-13T00:00:00,,,,,8,4,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,099-00026-30,2014-05-26T00:00:00,,,,,8,4,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2014-06-03T00:00:00,,,,,16,16,0,0,4,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2014-06-10T00:00:00,,,,,20,16,0,1.07,40,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2014-06-17T00:00:00,,,,,40,40,0,0,12,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2014-06-27T00:00:00,,,,,20,15,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2014-07-10T00:00:00,,,,,12,6,0,0,0,,4,,,
Cádiz,Jerez de la Frontera,099-00026-30,2014-07-17T00:00:00,,,,,32,24,4,2.5,10,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2014-08-04T00:00:00,,,,,8,4,0,1.4,20,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2014-08-18T00:00:00,,,,,20,10,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2014-09-09T00:00:00,,,,,12,8,0,,,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-04-27T00:00:00,,,,1,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-05-04T00:00:00,,,,,4,8,4,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-05-11T00:00:00,,,,,4,8,0,0,,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-05-18T00:00:00,,,,,8,4,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-06-02T00:00:00,,,,,4,4,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-06-09T00:00:00,,,,,16,16,,0.3,3,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-06-23T00:00:00,,,,,16,16,,0,0,,,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-06-30T00:00:00,,,,,16,16,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-07-14T00:00:00,,,,,24,18,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-07-20T00:00:00,,,,,28,28,0,2.85,8,,,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-07-27T00:00:00,,,,,24,24,0,0.5,6,,,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-09-01T00:00:00,,,,,0,0,0,,,,,,,
Cádiz,Jerez de la Frontera,099-00026-30,2015-09-08T00:00:00,,,,,0,0,0,0,0,,,,,
Cádiz,Jerez de la Frontera,099-00026-30,2016-04-26T00:00:00,,,,,0,0,0,,0,,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-05-03T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-05-16T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-05-19T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-05-27T00:00:00,,,,,0,0,0,0,0,,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-06-06T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-06-13T00:00:00,,,,,0,0,0,0,1,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-06-20T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-06-27T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-07-04T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-07-11T00:00:00,,,,,5,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-07-18T00:00:00,,,,,5,0,,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-07-25T00:00:00,,,,,30,0,,1,25,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-08-01T00:00:00,,,,,10,0,,0,8,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-08-08T00:00:00,,,,,0,0,,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-08-16T00:00:00,,,,,0,0,,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-08-22T00:00:00,,,,,0,0,,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2016-08-29T00:00:00,,,,,2,2,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-04-16T00:00:00,,,1,1,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2018-04-25T00:00:00,,,,,0,0,0,,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2018-05-02T00:00:00,,,,,0,0,0,,0,0,0,,,4
Cádiz,Jerez de la Frontera,099-00026-30,2018-05-08T00:00:00,,,,,0,0,4,,0,0,0,,,0
Cádiz,Jerez de la Frontera,099-00026-30,2018-05-16T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-05-21T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-06-04T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-06-12T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-06-18T00:00:00,,,,,12,4,0,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-06-26T00:00:00,,,,,12,5,4,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-07-02T00:00:00,,,,,16,5,4,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-07-09T00:00:00,,,,,8,3,4,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-07-24T00:00:00,,,,,4,1,8,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-07-30T00:00:00,,,,,4,1,8,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-08-06T00:00:00,,,,,8,2,16,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-08-13T00:00:00,,,,,8,3,8,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-08-21T00:00:00,,,,,16,6,0,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-08-27T00:00:00,,,,,12,4,0,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-09-03T00:00:00,,,,,8,2,4,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-09-10T00:00:00,,,,,8,2,8,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-09-17T00:00:00,,,,,8,3,12,,,,0,,,
Cádiz,Jerez de la Frontera,099-00026-30,2018-09-25T00:00:00,,,,,0,0,8,,,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-04-11T00:00:00,1,1,2,1,0,0,,0.6,,0,2,0,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-04-18T00:00:00,,1,1,2,0,0,,0,,0,3,0,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-04-25T00:00:00,,1,1,1,0,0,,0,,0,3,0,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-05-16T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-05-23T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-05-30T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-06-06T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-06-13T00:00:00,,,,,2,1,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-06-20T00:00:00,,,,,3,1,,0.6,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-06-27T00:00:00,,,,,1,1,,0,0,,1,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-07-04T00:00:00,,,,,1,1,,0,0,,1,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-07-11T00:00:00,,,,,1,1,,0,0,,1,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-07-17T00:00:00,,,,,1,1,,0,1,,3,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-07-25T00:00:00,,,,,1,1,,1.14,4,,3,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-08-21T00:00:00,,,,,5,5,,0,4,,2,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-08-29T00:00:00,,,,,1,1,,0,1,,1,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-09-12T00:00:00,,,,,0,0,,0,0,,1,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2007-09-26T00:00:00,,,,,1,0,,,,,,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-03-18T00:00:00,1,1,2,1,0,0,,0,0,0,0,,0,0
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-03-26T00:00:00,,1,1,1,0,,0,0,,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-04-02T00:00:00,,,,1,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-04-09T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-04-16T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-04-23T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-04-29T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-05-07T00:00:00,,,,,0,0,,0,0,,1,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-05-13T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-05-21T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-05-28T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-06-04T00:00:00,,,,,0,0,,0,6,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-06-11T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-06-18T00:00:00,,,,,4,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-06-25T00:00:00,,,,,8,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-07-02T00:00:00,,,,,8,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-07-09T00:00:00,,,,,8,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-07-16T00:00:00,,,,,8,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-08-13T00:00:00,,,,,8,2,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-08-20T00:00:00,,,,,8,2,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-09-10T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-09-17T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-09-23T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00027-00-00,2008-09-30T00:00:00,,,,,0,0,,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00044-06,2010-04-07T00:00:00,,,1,1,0,0,4,0,0,,0.02,,,
Cádiz,Jerez de la Frontera,099-00044-06,2010-04-14T00:00:00,,,,,0,0,0,0,0,,0.02,,,
Cádiz,Jerez de la Frontera,099-00044-06,2010-04-21T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00044-06,2010-04-28T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,099-00044-06,2010-05-19T00:00:00,,,,,0,0,0,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00044-06,2010-05-25T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Jerez de la Frontera,099-00044-06,2010-06-01T00:00:00,,,,,0,0,,,1,,0,,,
Cádiz,Jerez de la Frontera,099-00044-06,2010-06-07T00:00:00,,,,,0,0,,,10,,0,,,
Cádiz,Jerez de la Frontera,099-00044-06,2010-06-16T00:00:00,,,,,0,0,,,1,,0,,,
Cádiz,Jerez de la Frontera,099-00044-06,2010-06-22T00:00:00,,,,,0,0,,,0,,0.01,,,
Cádiz,Jerez de la Frontera,099-00044-06,2010-06-29T00:00:00,,,,,0,0,,,0,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-03-27T00:00:00,,,,1,,,,,,,,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-04-01T00:00:00,,,,1,0,0,0,7.6,0,0,0.01,0,,0
Cádiz,Jerez de la Frontera,100-00010-04,2014-04-09T00:00:00,,,,1,0,0,0,18.3,32,0,0,0,,0
Cádiz,Jerez de la Frontera,100-00010-04,2014-04-16T00:00:00,,,,,0,0,0,10.28,10,0,0.02,0,,0
Cádiz,Jerez de la Frontera,100-00010-04,2014-04-23T00:00:00,,,,,0,0,0,0.85,10,0,0,0,,0
Cádiz,Jerez de la Frontera,100-00010-04,2014-04-30T00:00:00,,,,,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,100-00010-04,2014-05-13T00:00:00,,,,,0,0,0,0,0,0,0,0,,0
Cádiz,Jerez de la Frontera,100-00010-04,2014-05-19T00:00:00,,,,,0,0,0,3.62,0,0,0,0,,0
Cádiz,Jerez de la Frontera,100-00010-04,2014-05-22T00:00:00,,,,,0,0,0,15.5,0,,,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-05-26T00:00:00,,,,,0,0,0,26.75,20,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-05-29T00:00:00,,,,,8,4,0,10.16,32,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-06-09T00:00:00,,,,,0,0,0,1.78,8,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-06-17T00:00:00,,,,,12,8,0,0,60,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-06-25T00:00:00,,,,,4,4,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-06-30T00:00:00,,,,,4,2,0,0,0,,4,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-07-07T00:00:00,,,,,4,1,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-07-14T00:00:00,,,,,4,1,0,2.57,7,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-07-17T00:00:00,,,,,8,4,0,2.8,70,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-07-28T00:00:00,,,,,4,1,0,1,60,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-08-06T00:00:00,,,,,0,0,0,0.8,40,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-08-19T00:00:00,,,,,4,1,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2014-09-10T00:00:00,,,,,0,0,0,,,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-04-27T00:00:00,,,,,0,0,,0.21,0,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-05-05T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-05-07T00:00:00,,,,,0,0,0,0,,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-05-14T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-05-29T00:00:00,,,,,0,0,,0.4,0,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-06-05T00:00:00,,,,,0,0,,2.85,8,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-06-19T00:00:00,,,,,0,0,,0,2,,,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-06-26T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-07-10T00:00:00,,,,,0,0,0,0,0,,0,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-07-21T00:00:00,,,,,32,16,0,1.42,8,,,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-07-27T00:00:00,,,,,12,12,0,1.2,8,,,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-08-04T00:00:00,,,,,8,4,0,0,8,,,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-09-01T00:00:00,,,,,0,0,0,0,,,,,,
Cádiz,Jerez de la Frontera,100-00010-04,2015-09-08T00:00:00,,,,,0,0,0,0,0,,,,,
Cádiz,Jerez de la Frontera,100-00014-05,2016-04-26T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,100-00014-05,2016-05-03T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,100-00014-05,2016-05-16T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,100-00014-05,2016-05-23T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,100-00014-05,2016-05-30T00:00:00,,,,,0,0,0,0,0,0,0,,,0
Cádiz,Jerez de la Frontera,100-00014-05,2016-06-06T00:00:00,,,,,0,0,0,0,1,0,0,,,0
Cádiz,Jerez de la Frontera,100-00014-05,2016-06-13T00:00:00,,,,,0,0,0,2,5,0,0,,,0
Cádiz,Jerez de la Frontera,100-00014-05,2016-06-20T00:00:00,,,,,0,0,0,2,0,0,0,,,0
