Gene stable ID	Caenorhabditis elegans gene stable ID	Caenorhabditis elegans orthology confidence [0 low, 1 high]
ENSMUSG00000094200		
ENSMUSG00000102803		
ENSMUSG00000113296		
ENSMUSG00000117292		
ENSMUSG00000115435		
ENSMUSG00000032368		
ENSMUSG00000114008		
ENSMUSG00000087689		
ENSMUSG00000100121		
ENSMUSG00000115110		
ENSMUSG00000106737		
ENSMUSG00000053821		
ENSMUSG00000079595		
ENSMUSG00000039385		
ENSMUSG00000026112	WBGene00012483	1
ENSMUSG00000107223		
ENSMUSG00000045330		
ENSMUSG00000061436	WBGene00185089	0
ENSMUSG00000061436	WBGene00022218	0
ENSMUSG00000061436	WBGene00013727	0
ENSMUSG00000061436	WBGene00003149	0
ENSMUSG00000020388		
ENSMUSG00000100057		
ENSMUSG00000034487		
ENSMUSG00000094202		
ENSMUSG00000053565	WBGene00001233	1
ENSMUSG00000000125		
ENSMUSG00000060201		
ENSMUSG00000041313	WBGene00000010	0
ENSMUSG00000041313	WBGene00000005	0
ENSMUSG00000041313	WBGene00015197	0
ENSMUSG00000041313	WBGene00017747	0
ENSMUSG00000041313	WBGene00000002	0
ENSMUSG00000041313	WBGene00000003	0
ENSMUSG00000071317		
ENSMUSG00000091930		
ENSMUSG00000085334		
ENSMUSG00000082125		
ENSMUSG00000039542		
ENSMUSG00000081722		
ENSMUSG00000117712		
ENSMUSG00000086707		
ENSMUSG00000031194		
ENSMUSG00000001768	WBGene00012644	0
ENSMUSG00000001768	WBGene00008183	0
ENSMUSG00000110576		
ENSMUSG00000109626		
ENSMUSG00000081597		
ENSMUSG00000085757		
ENSMUSG00000100547		
ENSMUSG00000094460		
ENSMUSG00000101592		
ENSMUSG00000022902		
ENSMUSG00000036972		
ENSMUSG00000086650		
ENSMUSG00000045664		
ENSMUSG00000058927		
ENSMUSG00000084088		
ENSMUSG00000030406		
ENSMUSG00000091752		
ENSMUSG00000097199		
ENSMUSG00000028820	WBGene00017778	1
ENSMUSG00000091290		
ENSMUSG00000091882		
ENSMUSG00000113413		
ENSMUSG00000104435		
ENSMUSG00000085572		
ENSMUSG00000036067	WBGene00013074	0
ENSMUSG00000036067	WBGene00010811	0
ENSMUSG00000036067	WBGene00008730	0
ENSMUSG00000036067	WBGene00019550	0
ENSMUSG00000036067	WBGene00019549	0
ENSMUSG00000036067	WBGene00043980	0
ENSMUSG00000036067	WBGene00017382	0
ENSMUSG00000036067	WBGene00019548	0
ENSMUSG00000036067	WBGene00019547	0
ENSMUSG00000036067	WBGene00016431	0
ENSMUSG00000036067	WBGene00010684	0
ENSMUSG00000036067	WBGene00012536	0
ENSMUSG00000036067	WBGene00019207	0
ENSMUSG00000099755		
ENSMUSG00000103467		
ENSMUSG00000113569		
ENSMUSG00000026603	WBGene00044070	0
ENSMUSG00000113574		
ENSMUSG00000092489		
ENSMUSG00000103876		
ENSMUSG00000021500		
ENSMUSG00000079396		
ENSMUSG00000022132		
ENSMUSG00000059554		
ENSMUSG00000024966		
ENSMUSG00000019868		
ENSMUSG00000020358		
ENSMUSG00000094737		
ENSMUSG00000096507		
ENSMUSG00000085672		
ENSMUSG00000094634		
ENSMUSG00000107613		
ENSMUSG00000107638		
ENSMUSG00000091568		
ENSMUSG00000107462		
ENSMUSG00000051706		
ENSMUSG00000078532	WBGene00011760	0
ENSMUSG00000081339		
ENSMUSG00000042105	WBGene00006763	0
ENSMUSG00000042105	WBGene00012353	0
ENSMUSG00000079371		
ENSMUSG00000080254		
ENSMUSG00000100707		
ENSMUSG00000107456		
ENSMUSG00000073094		
ENSMUSG00000085482		
ENSMUSG00000041741	WBGene00008443	0
ENSMUSG00000041741	WBGene00022389	0
ENSMUSG00000028397	WBGene00012982	1
ENSMUSG00000082244		
ENSMUSG00000046500		
ENSMUSG00000002319		
ENSMUSG00000040389	WBGene00019434	1
ENSMUSG00000073821		
ENSMUSG00000027601		
ENSMUSG00000022602		
ENSMUSG00000041046		
ENSMUSG00000100341		
ENSMUSG00000110267		
ENSMUSG00000104216		
ENSMUSG00000109896		
ENSMUSG00000028364		
ENSMUSG00000095430		
ENSMUSG00000075706	WBGene00020373	1
ENSMUSG00000075706	WBGene00019846	1
ENSMUSG00000056978		
ENSMUSG00000021000		
ENSMUSG00000095654	WBGene00019531	0
ENSMUSG00000095654	WBGene00019530	0
ENSMUSG00000095654	WBGene00009753	0
ENSMUSG00000095654	WBGene00013052	0
ENSMUSG00000112458		
ENSMUSG00000114895		
ENSMUSG00000112711		
ENSMUSG00000109883		
ENSMUSG00000096977		
ENSMUSG00000020359		
ENSMUSG00000108169		
ENSMUSG00000110762		
ENSMUSG00000114399		
ENSMUSG00000113734		
ENSMUSG00000114638		
ENSMUSG00000086373		
ENSMUSG00000039004		
ENSMUSG00000032369	WBGene00019531	0
ENSMUSG00000032369	WBGene00019530	0
ENSMUSG00000032369	WBGene00009753	0
ENSMUSG00000032369	WBGene00013052	0
ENSMUSG00000031805		
ENSMUSG00000097750		
ENSMUSG00000022429		
ENSMUSG00000026972	WBGene00011054	0
ENSMUSG00000026972	WBGene00018061	0
ENSMUSG00000026972	WBGene00011052	0
ENSMUSG00000026972	WBGene00020612	0
ENSMUSG00000026972	WBGene00018060	0
ENSMUSG00000026972	WBGene00011053	0
ENSMUSG00000026972	WBGene00013043	0
ENSMUSG00000026972	WBGene00008843	0
ENSMUSG00000026972	WBGene00014161	0
ENSMUSG00000026972	WBGene00009852	0
ENSMUSG00000026972	WBGene00009853	0
ENSMUSG00000026972	WBGene00012464	0
ENSMUSG00000020407	WBGene00019199	0
ENSMUSG00000020407	WBGene00022817	0
ENSMUSG00000026888	WBGene00003243	0
ENSMUSG00000100609		
ENSMUSG00000043705	WBGene00006606	0
ENSMUSG00000043705	WBGene00010417	0
ENSMUSG00000043705	WBGene00013184	0
ENSMUSG00000043705	WBGene00012233	0
ENSMUSG00000043705	WBGene00009695	0
ENSMUSG00000043705	WBGene00000546	0
ENSMUSG00000043705	WBGene00000544	0
ENSMUSG00000043705	WBGene00000547	0
ENSMUSG00000043705	WBGene00000542	0
ENSMUSG00000108546		
ENSMUSG00000038506	WBGene00010428	0
ENSMUSG00000081499		
ENSMUSG00000108387		
ENSMUSG00000101993		
ENSMUSG00000058239		
ENSMUSG00000106805		
ENSMUSG00000099935		
ENSMUSG00000020635	WBGene00001429	0
ENSMUSG00000020635	WBGene00001430	0
ENSMUSG00000117698		
ENSMUSG00000003882		
ENSMUSG00000025386		
ENSMUSG00000079564		
ENSMUSG00000028015	WBGene00000784	0
ENSMUSG00000028015	WBGene00000785	0
ENSMUSG00000028015	WBGene00013076	0
ENSMUSG00000028015	WBGene00013072	0
ENSMUSG00000028015	WBGene00013764	0
ENSMUSG00000028015	WBGene00019314	0
ENSMUSG00000028015	WBGene00016306	0
ENSMUSG00000028015	WBGene00016300	0
ENSMUSG00000028015	WBGene00044760	0
ENSMUSG00000028015	WBGene00022189	0
ENSMUSG00000028015	WBGene00019986	0
ENSMUSG00000028015	WBGene00000782	0
ENSMUSG00000028015	WBGene00000781	0
ENSMUSG00000038991	WBGene00014807	0
ENSMUSG00000038991	WBGene00003962	0
ENSMUSG00000087585		
ENSMUSG00000040759	WBGene00017909	0
ENSMUSG00000040759	WBGene00018527	0
ENSMUSG00000048996		
ENSMUSG00000026442		
ENSMUSG00000039041	WBGene00016981	0
ENSMUSG00000054890		
ENSMUSG00000071481		
ENSMUSG00000116905		
ENSMUSG00000038580		
ENSMUSG00000067851	WBGene00007703	0
ENSMUSG00000067851	WBGene00012386	0
ENSMUSG00000067851	WBGene00008685	0
ENSMUSG00000054905		
ENSMUSG00000079534		
ENSMUSG00000116917		
ENSMUSG00000084970		
ENSMUSG00000112197		
ENSMUSG00000028412		
ENSMUSG00000020181	WBGene00006788	0
ENSMUSG00000032372	WBGene00019531	0
ENSMUSG00000032372	WBGene00019530	0
ENSMUSG00000032372	WBGene00009753	0
ENSMUSG00000032372	WBGene00013052	0
ENSMUSG00000083075		
ENSMUSG00000081804		
ENSMUSG00000001034	WBGene00017277	0
ENSMUSG00000001034	WBGene00003402	1
ENSMUSG00000093766		
ENSMUSG00000108930		
ENSMUSG00000029678	WBGene00011923	0
ENSMUSG00000117088		
ENSMUSG00000053522	WBGene00007768	0
ENSMUSG00000053522	WBGene00011390	0
ENSMUSG00000053522	WBGene00009748	0
ENSMUSG00000053522	WBGene00018649	0
ENSMUSG00000053522	WBGene00009751	0
ENSMUSG00000053522	WBGene00018651	0
ENSMUSG00000053522	WBGene00009746	0
ENSMUSG00000053522	WBGene00009747	0
ENSMUSG00000053522	WBGene00018650	0
ENSMUSG00000053522	WBGene00235368	0
ENSMUSG00000053522	WBGene00017080	0
ENSMUSG00000053522	WBGene00002266	0
ENSMUSG00000053522	WBGene00002264	0
ENSMUSG00000053522	WBGene00002269	0
ENSMUSG00000053522	WBGene00002270	0
ENSMUSG00000053522	WBGene00002271	0
ENSMUSG00000053522	WBGene00018255	0
ENSMUSG00000053522	WBGene00004165	0
ENSMUSG00000116975		
ENSMUSG00000106956		
ENSMUSG00000062794		
ENSMUSG00000115718		
ENSMUSG00000100667		
ENSMUSG00000042156		
ENSMUSG00000105360		
ENSMUSG00000106168		
ENSMUSG00000116615		
ENSMUSG00000080833		
ENSMUSG00000086808		
ENSMUSG00000114380		
ENSMUSG00000111205		
ENSMUSG00000096617		
ENSMUSG00000116767		
ENSMUSG00000080072		
ENSMUSG00000114325		
ENSMUSG00000046743		
ENSMUSG00000027358		
ENSMUSG00000083847		
ENSMUSG00000114384		
ENSMUSG00000080777		
ENSMUSG00000033577	WBGene00004969	1
ENSMUSG00000081438		
ENSMUSG00000084066		
ENSMUSG00000024937		
ENSMUSG00000101370		
ENSMUSG00000025496		
ENSMUSG00000107062		
ENSMUSG00000116649		
ENSMUSG00000111172		
ENSMUSG00000024036	WBGene00010931	0
ENSMUSG00000024036	WBGene00011185	0
ENSMUSG00000024036	WBGene00012443	0
ENSMUSG00000024036	WBGene00019187	0
ENSMUSG00000024036	WBGene00021157	0
ENSMUSG00000024036	WBGene00021158	0
ENSMUSG00000024036	WBGene00019655	0
ENSMUSG00000024036	WBGene00020700	0
ENSMUSG00000024036	WBGene00011556	0
ENSMUSG00000024036	WBGene00010755	0
ENSMUSG00000024036	WBGene00018920	0
ENSMUSG00000024036	WBGene00021226	0
ENSMUSG00000024036	WBGene00018918	0
ENSMUSG00000024036	WBGene00021223	0
ENSMUSG00000024036	WBGene00018429	0
ENSMUSG00000024036	WBGene00001135	0
ENSMUSG00000024036	WBGene00015272	0
ENSMUSG00000024036	WBGene00021220	0
ENSMUSG00000024036	WBGene00008000	0
ENSMUSG00000024036	WBGene00015271	0
ENSMUSG00000024036	WBGene00021219	0
ENSMUSG00000024036	WBGene00020584	0
ENSMUSG00000024036	WBGene00016003	0
ENSMUSG00000024036	WBGene00020583	0
ENSMUSG00000024036	WBGene00008677	0
ENSMUSG00000024036	WBGene00007669	0
ENSMUSG00000024036	WBGene00020697	0
ENSMUSG00000024036	WBGene00020698	0
ENSMUSG00000024036	WBGene00020699	0
ENSMUSG00000024036	WBGene00302978	0
ENSMUSG00000026849	WBGene00006598	1
ENSMUSG00000026849	WBGene00003870	1
ENSMUSG00000026849	WBGene00006597	1
ENSMUSG00000082623		
ENSMUSG00000022622		
ENSMUSG00000074139	WBGene00019531	0
ENSMUSG00000074139	WBGene00019530	0
ENSMUSG00000074139	WBGene00009753	0
ENSMUSG00000074139	WBGene00013052	0
ENSMUSG00000035401		
ENSMUSG00000025571		
ENSMUSG00000039670	WBGene00016764	0
ENSMUSG00000029925		
ENSMUSG00000044783		
ENSMUSG00000086181		
ENSMUSG00000002233		
ENSMUSG00000105910		
ENSMUSG00000085893		
ENSMUSG00000051490		
ENSMUSG00000084850		
ENSMUSG00000032377	WBGene00019531	0
ENSMUSG00000032377	WBGene00019530	0
ENSMUSG00000032377	WBGene00009753	0
ENSMUSG00000032377	WBGene00013052	0
ENSMUSG00000032377	WBGene00014200	0
ENSMUSG00000032377	WBGene00015437	0
ENSMUSG00000032377	WBGene00011935	0
ENSMUSG00000032377	WBGene00008681	0
ENSMUSG00000101686		
ENSMUSG00000083917		
ENSMUSG00000022507	WBGene00016741	0
ENSMUSG00000026111	WBGene00006785	1
ENSMUSG00000104052		
ENSMUSG00000067336	WBGene00000900	0
ENSMUSG00000113069		
ENSMUSG00000110385		
ENSMUSG00000042436		
ENSMUSG00000099457		
ENSMUSG00000101313		
ENSMUSG00000112038		
ENSMUSG00000020955		
ENSMUSG00000100478		
ENSMUSG00000079429		
ENSMUSG00000101083		
ENSMUSG00000111920		
ENSMUSG00000102118		
ENSMUSG00000096881		
ENSMUSG00000051687		
ENSMUSG00000043183		
ENSMUSG00000102410		
ENSMUSG00000112595		
ENSMUSG00000028369		
ENSMUSG00000112556		
ENSMUSG00000099716		
ENSMUSG00000022765	WBGene00019305	1
ENSMUSG00000112548		
ENSMUSG00000101794		
ENSMUSG00000046016		
ENSMUSG00000044056	WBGene00006583	0
ENSMUSG00000044056	WBGene00000285	0
ENSMUSG00000044056	WBGene00000287	0
ENSMUSG00000044056	WBGene00008453	0
ENSMUSG00000044056	WBGene00015264	0
ENSMUSG00000110398		
ENSMUSG00000110182		
ENSMUSG00000114139		
ENSMUSG00000113339		
ENSMUSG00000035247	WBGene00016405	1
ENSMUSG00000107742		
ENSMUSG00000114119		
ENSMUSG00000074946		
ENSMUSG00000110173		
ENSMUSG00000107531		
ENSMUSG00000113060		
ENSMUSG00000047655		
ENSMUSG00000115347		
ENSMUSG00000038497		
ENSMUSG00000115058		
ENSMUSG00000113876		
ENSMUSG00000097584		
ENSMUSG00000113797		
ENSMUSG00000079657		
ENSMUSG00000115481		
ENSMUSG00000101529		
ENSMUSG00000079532		
ENSMUSG00000115773		
ENSMUSG00000074945		
ENSMUSG00000099335		
ENSMUSG00000092326		
ENSMUSG00000115722		
ENSMUSG00000116743		
ENSMUSG00000109762		
ENSMUSG00000115839		
ENSMUSG00000082288		
ENSMUSG00000100897		
ENSMUSG00000109033		
ENSMUSG00000055692		
ENSMUSG00000033458	WBGene00015310	0
ENSMUSG00000001105	WBGene00022465	1
ENSMUSG00000086755		
ENSMUSG00000027508		
ENSMUSG00000044288		
ENSMUSG00000109760		
ENSMUSG00000046380		
ENSMUSG00000019920	WBGene00006826	1
ENSMUSG00000019920	WBGene00004030	1
ENSMUSG00000116620		
ENSMUSG00000040525	WBGene00004829	0
ENSMUSG00000116813		
ENSMUSG00000102556		
ENSMUSG00000110000		
ENSMUSG00000102977		
ENSMUSG00000110043		
ENSMUSG00000044276		
ENSMUSG00000116551		
ENSMUSG00000020914		
ENSMUSG00000101139		
ENSMUSG00000019856		
ENSMUSG00000101841		
ENSMUSG00000040018	WBGene00011526	0
ENSMUSG00000099610		
ENSMUSG00000032374		
ENSMUSG00000024889	WBGene00001406	0
ENSMUSG00000108352		
ENSMUSG00000029701	WBGene00017135	0
ENSMUSG00000029701	WBGene00017140	0
ENSMUSG00000029701	WBGene00020354	0
ENSMUSG00000050440		
ENSMUSG00000025871		
ENSMUSG00000060216	WBGene00000195	0
ENSMUSG00000074300		
ENSMUSG00000040752		
ENSMUSG00000102014		
ENSMUSG00000026348	WBGene00022104	1
ENSMUSG00000090357		
ENSMUSG00000025171		
ENSMUSG00000025193	WBGene00022702	1
ENSMUSG00000109620		
ENSMUSG00000005131		
ENSMUSG00000046899		
ENSMUSG00000109711		
ENSMUSG00000019961	WBGene00001309	0
ENSMUSG00000025172		
ENSMUSG00000089794		
ENSMUSG00000021815		
ENSMUSG00000036646	WBGene00013881	1
ENSMUSG00000109935		
ENSMUSG00000019998	WBGene00009478	0
ENSMUSG00000112500		
ENSMUSG00000032855	WBGene00004035	0
ENSMUSG00000110283		
ENSMUSG00000083644		
ENSMUSG00000030521	WBGene00013544	1
ENSMUSG00000091363		
ENSMUSG00000046683		
ENSMUSG00000109677		
ENSMUSG00000000420		
ENSMUSG00000110226		
ENSMUSG00000109843		
ENSMUSG00000023047	WBGene00000897	0
ENSMUSG00000023047	WBGene00000900	0
ENSMUSG00000023047	WBGene00004860	0
ENSMUSG00000044991		
ENSMUSG00000013663		
ENSMUSG00000103920		
ENSMUSG00000034098		
ENSMUSG00000028964	WBGene00015184	1
ENSMUSG00000028964	WBGene00016789	1
ENSMUSG00000079644	WBGene00019225	1
ENSMUSG00000079644	WBGene00011832	1
ENSMUSG00000005442	WBGene00001560	0
ENSMUSG00000033377		
ENSMUSG00000079014		
ENSMUSG00000025192	WBGene00003254	1
ENSMUSG00000025192	WBGene00016380	1
ENSMUSG00000063672	WBGene00000447	0
ENSMUSG00000063672	WBGene00000450	0
ENSMUSG00000063672	WBGene00000434	0
ENSMUSG00000020954	WBGene00010631	0
ENSMUSG00000002797	WBGene00016629	1
ENSMUSG00000117664		
ENSMUSG00000084839		
ENSMUSG00000043162		
ENSMUSG00000033429	WBGene00008415	1
ENSMUSG00000091938		
ENSMUSG00000040139	WBGene00007609	0
ENSMUSG00000089680		
ENSMUSG00000097656		
ENSMUSG00000104204		
ENSMUSG00000035900		
ENSMUSG00000081834		
ENSMUSG00000036632	WBGene00019276	1
ENSMUSG00000020651		
ENSMUSG00000009090	WBGene00000160	1
ENSMUSG00000068674		
ENSMUSG00000106073		
ENSMUSG00000116525		
ENSMUSG00000022552		
ENSMUSG00000080907		
ENSMUSG00000031948	WBGene00002238	1
ENSMUSG00000116817		
ENSMUSG00000101164		
ENSMUSG00000116352		
ENSMUSG00000116426		
ENSMUSG00000038759	WBGene00003789	0
ENSMUSG00000086212		
ENSMUSG00000027350		
ENSMUSG00000063754		
ENSMUSG00000022766		
ENSMUSG00000024780	WBGene00021097	0
ENSMUSG00000024780	WBGene00019497	0
ENSMUSG00000108648		
ENSMUSG00000026589	WBGene00017419	0
ENSMUSG00000108388		
ENSMUSG00000035027	WBGene00003186	1
ENSMUSG00000048170		
ENSMUSG00000021108	WBGene00004033	0
ENSMUSG00000021108	WBGene00006599	0
ENSMUSG00000086931		
ENSMUSG00000043308		
ENSMUSG00000025609		
ENSMUSG00000091450		
ENSMUSG00000043605		
ENSMUSG00000110054		
ENSMUSG00000081001		
ENSMUSG00000101825		
ENSMUSG00000092285		
ENSMUSG00000052752		
ENSMUSG00000103131		
ENSMUSG00000081765		
ENSMUSG00000109811		
ENSMUSG00000117914		
ENSMUSG00000099976		
ENSMUSG00000118196		
ENSMUSG00000050240		
ENSMUSG00000083659		
ENSMUSG00000109496		
ENSMUSG00000090688		
ENSMUSG00000031068	WBGene00017062	1
ENSMUSG00000082427		
ENSMUSG00000115267		
ENSMUSG00000096289		
ENSMUSG00000082910		
ENSMUSG00000118295		
ENSMUSG00000082533		
ENSMUSG00000081814		
ENSMUSG00000115806		
ENSMUSG00000082170		
ENSMUSG00000103622		
ENSMUSG00000028264		
ENSMUSG00000091635		
ENSMUSG00000031917	WBGene00016607	0
ENSMUSG00000111664		
ENSMUSG00000000295	WBGene00018481	1
ENSMUSG00000100901		
ENSMUSG00000083335		
ENSMUSG00000026018	WBGene00004368	1
ENSMUSG00000091059		
ENSMUSG00000087364		
ENSMUSG00000041720	WBGene00013557	0
ENSMUSG00000102896		
ENSMUSG00000107469		
ENSMUSG00000112470		
ENSMUSG00000083946		
ENSMUSG00000081752		
ENSMUSG00000082620		
ENSMUSG00000114344		
ENSMUSG00000048693		
ENSMUSG00000045232		
ENSMUSG00000031545		
ENSMUSG00000109343		
ENSMUSG00000096158		
ENSMUSG00000031385	WBGene00004048	1
ENSMUSG00000029189	WBGene00004759	0
ENSMUSG00000116348		
ENSMUSG00000082965		
ENSMUSG00000116469		
ENSMUSG00000009214		
ENSMUSG00000116123		
ENSMUSG00000115222		
ENSMUSG00000107412		
ENSMUSG00000115234		
ENSMUSG00000071033		
ENSMUSG00000031706	WBGene00000914	0
ENSMUSG00000035649		
ENSMUSG00000115232		
ENSMUSG00000082144		
ENSMUSG00000096330		
ENSMUSG00000108288		
ENSMUSG00000093716		
ENSMUSG00000087602		
ENSMUSG00000090160		
ENSMUSG00000060260		
ENSMUSG00000031594		
ENSMUSG00000062554		
ENSMUSG00000110271		
ENSMUSG00000087136		
ENSMUSG00000091283		
ENSMUSG00000092466		
ENSMUSG00000035104		
ENSMUSG00000107610		
ENSMUSG00000050050		
ENSMUSG00000055239	WBGene00022785	0
ENSMUSG00000024109		
ENSMUSG00000031919		
ENSMUSG00000115221		
ENSMUSG00000081872		
ENSMUSG00000080759		
ENSMUSG00000063568		
ENSMUSG00000026141		
ENSMUSG00000026349	WBGene00000507	0
ENSMUSG00000026349	WBGene00000508	0
ENSMUSG00000081269		
ENSMUSG00000084396		
ENSMUSG00000045767		
ENSMUSG00000024782		
ENSMUSG00000083346		
ENSMUSG00000006304	WBGene00021170	1
ENSMUSG00000094846		
ENSMUSG00000066829		
ENSMUSG00000033396		
ENSMUSG00000103696		
ENSMUSG00000079579		
ENSMUSG00000041040		
ENSMUSG00000055319		
ENSMUSG00000043036		
ENSMUSG00000100075		
ENSMUSG00000109973		
ENSMUSG00000103654		
ENSMUSG00000051980		
ENSMUSG00000056204	WBGene00012252	0
ENSMUSG00000056204	WBGene00018056	0
ENSMUSG00000056204	WBGene00008897	0
ENSMUSG00000056204	WBGene00008894	0
ENSMUSG00000056204	WBGene00010858	1
ENSMUSG00000056204	WBGene00010856	0
ENSMUSG00000056204	WBGene00010857	0
ENSMUSG00000056204	WBGene00018057	0
ENSMUSG00000102544		
ENSMUSG00000110145		
ENSMUSG00000102632		
ENSMUSG00000110090		
ENSMUSG00000056753		
ENSMUSG00000111292		
ENSMUSG00000004056		
ENSMUSG00000111808		
ENSMUSG00000038510	WBGene00021830	1
ENSMUSG00000116779		
ENSMUSG00000110115		
ENSMUSG00000109801		
ENSMUSG00000086081		
ENSMUSG00000020272		
ENSMUSG00000109834		
ENSMUSG00000026034	WBGene00185089	0
ENSMUSG00000026034	WBGene00022218	0
ENSMUSG00000026034	WBGene00013727	0
ENSMUSG00000026034	WBGene00003149	0
ENSMUSG00000026851	WBGene00011969	1
ENSMUSG00000049281		
ENSMUSG00000038235		
ENSMUSG00000112129	WBGene00011417	1
ENSMUSG00000112129	WBGene00011416	1
ENSMUSG00000112129	WBGene00011420	1
ENSMUSG00000112129	WBGene00235310	1
ENSMUSG00000112129	WBGene00011419	1
ENSMUSG00000070690		
ENSMUSG00000102547		
ENSMUSG00000103675		
ENSMUSG00000103842		
ENSMUSG00000086969		
ENSMUSG00000105221		
ENSMUSG00000104024		
ENSMUSG00000084311		
ENSMUSG00000081612		
ENSMUSG00000044338		
ENSMUSG00000081067		
ENSMUSG00000035191		
ENSMUSG00000013936	WBGene00003370	0
ENSMUSG00000013936	WBGene00003369	0
ENSMUSG00000071573		
ENSMUSG00000108720		
ENSMUSG00000086855		
ENSMUSG00000028009		
ENSMUSG00000085445		
ENSMUSG00000115703		
ENSMUSG00000092086		
ENSMUSG00000106863		
ENSMUSG00000033430		
ENSMUSG00000115081		
ENSMUSG00000115419		
ENSMUSG00000027698	WBGene00011642	0
ENSMUSG00000027698	WBGene00009186	0
ENSMUSG00000027698	WBGene00017515	0
ENSMUSG00000111842		
ENSMUSG00000029369		
ENSMUSG00000073563	WBGene00013709	1
ENSMUSG00000106343		
ENSMUSG00000117570		
ENSMUSG00000106314		
ENSMUSG00000113289		
ENSMUSG00000116685		
ENSMUSG00000073164		
ENSMUSG00000105914		
ENSMUSG00000116945		
ENSMUSG00000066839	WBGene00021202	0
ENSMUSG00000116961		
ENSMUSG00000082369		
ENSMUSG00000106342		
ENSMUSG00000079013		
ENSMUSG00000082534		
ENSMUSG00000110435		
ENSMUSG00000050776		
ENSMUSG00000098075		
ENSMUSG00000113670		
ENSMUSG00000030669		
ENSMUSG00000027236	WBGene00012738	0
ENSMUSG00000020072	WBGene00011417	1
ENSMUSG00000020072	WBGene00011416	1
ENSMUSG00000020072	WBGene00011420	1
ENSMUSG00000020072	WBGene00235310	1
ENSMUSG00000020072	WBGene00011419	1
ENSMUSG00000113552		
ENSMUSG00000075224		
ENSMUSG00000097597		
ENSMUSG00000117510		
ENSMUSG00000016319		
ENSMUSG00000117512		
ENSMUSG00000015305		
ENSMUSG00000117492		
ENSMUSG00000030519	WBGene00002999	0
ENSMUSG00000102186		
ENSMUSG00000060244	WBGene00000122	0
ENSMUSG00000060244	WBGene00000121	0
ENSMUSG00000086905		
ENSMUSG00000118330		
ENSMUSG00000085135		
ENSMUSG00000035735	WBGene00018364	0
ENSMUSG00000091993		
ENSMUSG00000117552		
ENSMUSG00000117363		
ENSMUSG00000109307		
ENSMUSG00000037278		
ENSMUSG00000054808		
ENSMUSG00000103925		
ENSMUSG00000102795		
ENSMUSG00000115824		
ENSMUSG00000113321		
ENSMUSG00000108600		
ENSMUSG00000115551		
ENSMUSG00000103698		
ENSMUSG00000108224		
ENSMUSG00000089639		
ENSMUSG00000084990		
ENSMUSG00000108540		
ENSMUSG00000115252		
ENSMUSG00000113699		
ENSMUSG00000069376		
ENSMUSG00000083176		
ENSMUSG00000086513		
ENSMUSG00000085025		
ENSMUSG00000108785		
ENSMUSG00000022272		
ENSMUSG00000030879	WBGene00021829	1
ENSMUSG00000117769		
ENSMUSG00000028011	WBGene00016201	1
ENSMUSG00000106705		
ENSMUSG00000096826		
ENSMUSG00000096982		
ENSMUSG00000117881		
ENSMUSG00000029817	WBGene00004705	0
ENSMUSG00000118103		
ENSMUSG00000027261	WBGene00018286	1
ENSMUSG00000112374		
ENSMUSG00000087030		
ENSMUSG00000118154		
ENSMUSG00000111165		
ENSMUSG00000067941	WBGene00003916	0
ENSMUSG00000083649	WBGene00004302	0
ENSMUSG00000078735		
ENSMUSG00000103462		
ENSMUSG00000098470		
ENSMUSG00000093644		
ENSMUSG00000022621		
ENSMUSG00000025176		
ENSMUSG00000093771		
ENSMUSG00000112718		
ENSMUSG00000096981		
ENSMUSG00000079343		
ENSMUSG00000036862		
ENSMUSG00000084854		
ENSMUSG00000005220		
ENSMUSG00000108384		
ENSMUSG00000105806		
ENSMUSG00000108721		
ENSMUSG00000118215		
ENSMUSG00000086205		
ENSMUSG00000110049		
ENSMUSG00000086000		
ENSMUSG00000038895		
ENSMUSG00000092208		
ENSMUSG00000098158		
ENSMUSG00000021497	WBGene00008281	0
ENSMUSG00000109495		
ENSMUSG00000107962		
ENSMUSG00000029474		
ENSMUSG00000020271	WBGene00003009	1
ENSMUSG00000047787		
ENSMUSG00000063804	WBGene00000473	0
ENSMUSG00000063804	WBGene00000474	0
ENSMUSG00000063804	WBGene00000475	0
ENSMUSG00000109860		
ENSMUSG00000087093		
ENSMUSG00000059411		
ENSMUSG00000081384		
ENSMUSG00000038521		
ENSMUSG00000115508		
ENSMUSG00000006586		
ENSMUSG00000101307	WBGene00003916	0
ENSMUSG00000002227	WBGene00014965	0
ENSMUSG00000002227	WBGene00016566	0
ENSMUSG00000002227	WBGene00016565	0
ENSMUSG00000036278		
ENSMUSG00000087574		
ENSMUSG00000079654		
ENSMUSG00000114808		
ENSMUSG00000090369		
ENSMUSG00000114231		
ENSMUSG00000109285		
ENSMUSG00000094627		
ENSMUSG00000097569		
ENSMUSG00000023078		
ENSMUSG00000031179		
ENSMUSG00000021496	WBGene00020397	1
ENSMUSG00000078683		
ENSMUSG00000039648	WBGene00010984	0
