Gene stable ID	Human gene stable ID	Human orthology confidence [0 low, 1 high]
ENSMUSG00000005410	ENSG00000100297	1
ENSMUSG00000086141		
ENSMUSG00000095210	ENSG00000211938	0
ENSMUSG00000031166	ENSG00000101940	1
ENSMUSG00000046248		
ENSMUSG00000097974		
ENSMUSG00000117440		
ENSMUSG00000030800	ENSG00000052344	1
ENSMUSG00000113767		
ENSMUSG00000073786	ENSG00000241233	0
ENSMUSG00000073786	ENSG00000205864	0
ENSMUSG00000075066		
ENSMUSG00000029335	ENSG00000152785	1
ENSMUSG00000107663		
ENSMUSG00000109581		
ENSMUSG00000096606	ENSG00000261594	1
ENSMUSG00000087035	ENSG00000215595	1
ENSMUSG00000047003	ENSG00000264668	1
ENSMUSG00000047003	ENSG00000181638	1
ENSMUSG00000074479		
ENSMUSG00000081160		
ENSMUSG00000062083		
ENSMUSG00000073785	ENSG00000185940	0
ENSMUSG00000073785	ENSG00000205867	0
ENSMUSG00000070337	ENSG00000277399	1
ENSMUSG00000050435		
ENSMUSG00000024241	ENSG00000115904	1
ENSMUSG00000081777		
ENSMUSG00000110324	ENSG00000204880	0
ENSMUSG00000110324	ENSG00000212722	0
ENSMUSG00000110324	ENSG00000212721	0
ENSMUSG00000110324	ENSG00000241241	0
ENSMUSG00000110324	ENSG00000171396	0
ENSMUSG00000110324	ENSG00000188155	0
ENSMUSG00000110324	ENSG00000221837	0
ENSMUSG00000110324	ENSG00000212659	0
ENSMUSG00000110324	ENSG00000198083	0
ENSMUSG00000110324	ENSG00000204873	0
ENSMUSG00000110324	ENSG00000239886	0
ENSMUSG00000110324	ENSG00000187272	0
ENSMUSG00000110324	ENSG00000180386	0
ENSMUSG00000110324	ENSG00000241595	0
ENSMUSG00000110324	ENSG00000244537	0
ENSMUSG00000110324	ENSG00000198443	0
ENSMUSG00000110324	ENSG00000215455	0
ENSMUSG00000110324	ENSG00000212935	0
ENSMUSG00000110324	ENSG00000241123	0
ENSMUSG00000110324	ENSG00000240542	0
ENSMUSG00000110324	ENSG00000215454	0
ENSMUSG00000110324	ENSG00000243489	0
ENSMUSG00000110324	ENSG00000212725	0
ENSMUSG00000110324	ENSG00000214518	0
ENSMUSG00000110324	ENSG00000213417	0
ENSMUSG00000110324	ENSG00000212724	0
ENSMUSG00000110324	ENSG00000198271	0
ENSMUSG00000047079		
ENSMUSG00000110254		
ENSMUSG00000090455		
ENSMUSG00000037025	ENSG00000125798	1
ENSMUSG00000093610		
ENSMUSG00000044364	ENSG00000125895	1
ENSMUSG00000083513		
ENSMUSG00000090319		
ENSMUSG00000075431		
ENSMUSG00000097888		
ENSMUSG00000101553		
ENSMUSG00000081548		
ENSMUSG00000118353		
ENSMUSG00000097930		
ENSMUSG00000026235	ENSG00000116106	1
ENSMUSG00000028676	ENSG00000188529	1
ENSMUSG00000056885	ENSG00000204880	0
ENSMUSG00000056885	ENSG00000212722	0
ENSMUSG00000056885	ENSG00000212721	0
ENSMUSG00000056885	ENSG00000241241	0
ENSMUSG00000056885	ENSG00000171396	0
ENSMUSG00000056885	ENSG00000188155	0
ENSMUSG00000056885	ENSG00000221837	0
ENSMUSG00000056885	ENSG00000212659	0
ENSMUSG00000056885	ENSG00000198083	0
ENSMUSG00000056885	ENSG00000204873	0
ENSMUSG00000056885	ENSG00000239886	0
ENSMUSG00000056885	ENSG00000187272	0
ENSMUSG00000056885	ENSG00000180386	0
ENSMUSG00000056885	ENSG00000241595	0
ENSMUSG00000056885	ENSG00000244537	0
ENSMUSG00000056885	ENSG00000198443	0
ENSMUSG00000056885	ENSG00000215455	0
ENSMUSG00000056885	ENSG00000212935	0
ENSMUSG00000056885	ENSG00000241123	0
ENSMUSG00000056885	ENSG00000240542	0
ENSMUSG00000056885	ENSG00000215454	0
ENSMUSG00000056885	ENSG00000243489	0
ENSMUSG00000056885	ENSG00000212725	0
ENSMUSG00000056885	ENSG00000214518	0
ENSMUSG00000056885	ENSG00000213417	0
ENSMUSG00000056885	ENSG00000212724	0
ENSMUSG00000056885	ENSG00000198271	0
ENSMUSG00000118398		
ENSMUSG00000048617	ENSG00000132026	0
ENSMUSG00000114103		
ENSMUSG00000038485	ENSG00000274211	1
ENSMUSG00000113823		
ENSMUSG00000062391		
ENSMUSG00000101958		
ENSMUSG00000089731		
ENSMUSG00000098739		
ENSMUSG00000109936		
ENSMUSG00000105234		
ENSMUSG00000117345		
ENSMUSG00000036860	ENSG00000162910	1
ENSMUSG00000066100	ENSG00000185940	1
ENSMUSG00000066100	ENSG00000205867	0
ENSMUSG00000104009		
ENSMUSG00000023439	ENSG00000111664	1
ENSMUSG00000031645	ENSG00000088926	1
ENSMUSG00000083769		
ENSMUSG00000115380		
ENSMUSG00000115194		
ENSMUSG00000114073		
ENSMUSG00000045236	ENSG00000185940	0
ENSMUSG00000045236	ENSG00000205867	0
ENSMUSG00000021848	ENSG00000165588	1
ENSMUSG00000083750		
ENSMUSG00000052387	ENSG00000083067	1
ENSMUSG00000083812		
ENSMUSG00000086241		
ENSMUSG00000089663		
ENSMUSG00000116738		
ENSMUSG00000084058		
ENSMUSG00000084897	ENSG00000242950	0
ENSMUSG00000116847		
ENSMUSG00000112995		
ENSMUSG00000089874		
ENSMUSG00000117072		
ENSMUSG00000001313	ENSG00000108830	1
ENSMUSG00000032274	ENSG00000137869	1
ENSMUSG00000035297	ENSG00000138663	1
ENSMUSG00000094712		
ENSMUSG00000073460	ENSG00000146453	1
ENSMUSG00000027593	ENSG00000125970	1
ENSMUSG00000079387		
ENSMUSG00000033949	ENSG00000152503	1
ENSMUSG00000031751	ENSG00000159461	1
ENSMUSG00000027244	ENSG00000175224	1
ENSMUSG00000050945	ENSG00000183621	1
ENSMUSG00000094925		
ENSMUSG00000048628		
ENSMUSG00000054901	ENSG00000214694	1
ENSMUSG00000091237		
ENSMUSG00000100791		
ENSMUSG00000028542	ENSG00000196517	1
ENSMUSG00000095994		
ENSMUSG00000087640		
ENSMUSG00000057541	ENSG00000091127	1
ENSMUSG00000068614	ENSG00000159251	1
ENSMUSG00000079509	ENSG00000067646	0
ENSMUSG00000083778		
ENSMUSG00000049073	ENSG00000181518	1
ENSMUSG00000083231		
ENSMUSG00000074343		
ENSMUSG00000042909	ENSG00000181616	1
ENSMUSG00000021032	ENSG00000165553	1
ENSMUSG00000046167	ENSG00000186417	1
ENSMUSG00000021610	ENSG00000049656	1
ENSMUSG00000056947	ENSG00000180660	1
ENSMUSG00000105293		
ENSMUSG00000035861		
ENSMUSG00000034993	ENSG00000108828	1
ENSMUSG00000106211		
ENSMUSG00000106528		
ENSMUSG00000105643		
ENSMUSG00000104677		
ENSMUSG00000039988	ENSG00000118454	1
ENSMUSG00000106572		
ENSMUSG00000104938		
ENSMUSG00000107863		
ENSMUSG00000108192		
ENSMUSG00000100486	ENSG00000226792	1
ENSMUSG00000108003		
ENSMUSG00000113340		
ENSMUSG00000110693		
ENSMUSG00000110640		
ENSMUSG00000055333	ENSG00000086570	1
ENSMUSG00000034384	ENSG00000143032	1
ENSMUSG00000103616		
ENSMUSG00000114571		
ENSMUSG00000117375		
ENSMUSG00000024295		
ENSMUSG00000033966	ENSG00000205111	1
ENSMUSG00000026994	ENSG00000115339	1
ENSMUSG00000114292		
ENSMUSG00000069236		
ENSMUSG00000114463		
ENSMUSG00000059690		
ENSMUSG00000094779	ENSG00000211802	0
ENSMUSG00000114243		
ENSMUSG00000035184	ENSG00000150510	1
ENSMUSG00000014361	ENSG00000153208	1
ENSMUSG00000093801	ENSG00000211803	0
ENSMUSG00000092397		
ENSMUSG00000086564	ENSG00000134256	1
ENSMUSG00000100511		
ENSMUSG00000104915		
ENSMUSG00000090086		
ENSMUSG00000085619		
ENSMUSG00000082440		
ENSMUSG00000106507		
ENSMUSG00000091076		
ENSMUSG00000082260		
ENSMUSG00000106165		
ENSMUSG00000101480	ENSG00000181939	1
ENSMUSG00000094877	ENSG00000211779	0
ENSMUSG00000091004		
ENSMUSG00000117419		
ENSMUSG00000074164		
ENSMUSG00000118230		
ENSMUSG00000115518		
ENSMUSG00000100557		
ENSMUSG00000027967	ENSG00000178403	1
ENSMUSG00000091785		
ENSMUSG00000114988		
ENSMUSG00000115469		
ENSMUSG00000055771		
ENSMUSG00000087694		
ENSMUSG00000115108		
ENSMUSG00000076540		
ENSMUSG00000104156		
ENSMUSG00000090675	ENSG00000243729	1
ENSMUSG00000046230	ENSG00000197969	1
ENSMUSG00000105881		
ENSMUSG00000091898	ENSG00000114854	1
ENSMUSG00000049115	ENSG00000144891	0
ENSMUSG00000087478		
ENSMUSG00000020089	ENSG00000180817	1
ENSMUSG00000034472	ENSG00000100302	1
ENSMUSG00000087456		
ENSMUSG00000053600		
ENSMUSG00000114488		
ENSMUSG00000114639		
ENSMUSG00000115600		
ENSMUSG00000108168		
ENSMUSG00000037287	ENSG00000285509	1
ENSMUSG00000037287	ENSG00000154114	1
ENSMUSG00000032394	ENSG00000174498	1
ENSMUSG00000092538		
ENSMUSG00000025889	ENSG00000145335	1
ENSMUSG00000002329		
ENSMUSG00000092193		
ENSMUSG00000091401		
ENSMUSG00000098024		
ENSMUSG00000029561		
ENSMUSG00000083971		
ENSMUSG00000083452		
ENSMUSG00000084864		
ENSMUSG00000045204	ENSG00000170923	0
ENSMUSG00000085036		
ENSMUSG00000033790	ENSG00000275835	1
ENSMUSG00000097018		
ENSMUSG00000023861	ENSG00000060762	1
ENSMUSG00000089851		
ENSMUSG00000113254		
ENSMUSG00000037014	ENSG00000132671	1
ENSMUSG00000105704		
ENSMUSG00000110515		
ENSMUSG00000116165	ENSG00000241360	1
ENSMUSG00000113530		
ENSMUSG00000053390		
ENSMUSG00000073434	ENSG00000161996	1
ENSMUSG00000110432		
ENSMUSG00000035851	ENSG00000083896	1
ENSMUSG00000090659	ENSG00000197013	0
ENSMUSG00000090659	ENSG00000175322	0
ENSMUSG00000090659	ENSG00000005801	0
ENSMUSG00000042502	ENSG00000169217	1
ENSMUSG00000057322	ENSG00000172809	1
ENSMUSG00000025938	ENSG00000137571	1
ENSMUSG00000115962		
ENSMUSG00000022436	ENSG00000285304	1
ENSMUSG00000022436	ENSG00000100092	1
ENSMUSG00000032034	ENSG00000120457	1
ENSMUSG00000113424		
ENSMUSG00000094941		
ENSMUSG00000024242	ENSG00000011566	1
ENSMUSG00000117526		
ENSMUSG00000106509		
ENSMUSG00000094696		
ENSMUSG00000083260		
ENSMUSG00000081085		
ENSMUSG00000099061		
ENSMUSG00000106467		
ENSMUSG00000082930		
ENSMUSG00000081999		
ENSMUSG00000083882		
ENSMUSG00000105038		
ENSMUSG00000101237		
ENSMUSG00000106634		
ENSMUSG00000110040	ENSG00000117984	0
ENSMUSG00000110040	ENSG00000250644	0
ENSMUSG00000049252	ENSG00000168702	1
ENSMUSG00000116654		
ENSMUSG00000104889		
ENSMUSG00000104563		
ENSMUSG00000116978		
ENSMUSG00000115599		
ENSMUSG00000092201		
ENSMUSG00000115348		
ENSMUSG00000107327		
ENSMUSG00000080839		
ENSMUSG00000115579		
ENSMUSG00000049606	ENSG00000122482	1
ENSMUSG00000045777	ENSG00000244242	1
ENSMUSG00000096179		
ENSMUSG00000106013		
ENSMUSG00000103196		
ENSMUSG00000115008		
ENSMUSG00000107755		
ENSMUSG00000114211		
ENSMUSG00000094885		
ENSMUSG00000074743	ENSG00000178726	1
ENSMUSG00000114506		
ENSMUSG00000055491	ENSG00000148840	1
ENSMUSG00000117865		
ENSMUSG00000076541		
ENSMUSG00000105480		
ENSMUSG00000022523	ENSG00000114279	1
ENSMUSG00000101966		
ENSMUSG00000094315		
ENSMUSG00000082160		
ENSMUSG00000082911		
ENSMUSG00000068615	ENSG00000159248	1
ENSMUSG00000103215		
ENSMUSG00000111056		
ENSMUSG00000112581		
ENSMUSG00000084151		
ENSMUSG00000105313		
ENSMUSG00000108262		
ENSMUSG00000098682		
ENSMUSG00000117973		
ENSMUSG00000091847		
ENSMUSG00000114522		
ENSMUSG00000118212		
ENSMUSG00000020441	ENSG00000143793	1
ENSMUSG00000054252	ENSG00000068078	1
ENSMUSG00000114594		
ENSMUSG00000114557		
ENSMUSG00000109147		
ENSMUSG00000097805		
ENSMUSG00000021709	ENSG00000112851	1
ENSMUSG00000102355		
ENSMUSG00000101416		
ENSMUSG00000031021	ENSG00000175348	1
ENSMUSG00000022309	ENSG00000154188	1
ENSMUSG00000101728		
ENSMUSG00000007891	ENSG00000117984	1
ENSMUSG00000007891	ENSG00000250644	1
ENSMUSG00000089870		
ENSMUSG00000041827	ENSG00000135114	1
ENSMUSG00000025138	ENSG00000187531	1
ENSMUSG00000096228		
ENSMUSG00000044899		
ENSMUSG00000114996		
ENSMUSG00000115410		
ENSMUSG00000097906		
ENSMUSG00000072589		
ENSMUSG00000117520		
ENSMUSG00000097276		
ENSMUSG00000100509		
ENSMUSG00000117617		
ENSMUSG00000048076	ENSG00000143761	1
ENSMUSG00000034583		
ENSMUSG00000115429		
ENSMUSG00000115398		
ENSMUSG00000114447		
ENSMUSG00000021838	ENSG00000020577	1
ENSMUSG00000030446	ENSG00000197013	0
ENSMUSG00000030446	ENSG00000175322	0
ENSMUSG00000030446	ENSG00000005801	0
ENSMUSG00000114900		
ENSMUSG00000115130		
ENSMUSG00000006764	ENSG00000139287	1
ENSMUSG00000086047		
ENSMUSG00000101188		
ENSMUSG00000090078		
ENSMUSG00000063087		
ENSMUSG00000066900	ENSG00000111707	1
ENSMUSG00000094707		
ENSMUSG00000096899		
ENSMUSG00000081513		
ENSMUSG00000080694		
ENSMUSG00000096213		
ENSMUSG00000086974		
ENSMUSG00000105113		
ENSMUSG00000040838	ENSG00000178852	0
ENSMUSG00000091131		
ENSMUSG00000097366		
ENSMUSG00000085468		
ENSMUSG00000009115	ENSG00000160284	1
ENSMUSG00000035329	ENSG00000165355	1
ENSMUSG00000033036	ENSG00000171960	0
ENSMUSG00000034801	ENSG00000100485	1
ENSMUSG00000051611		
ENSMUSG00000087477		
ENSMUSG00000093859		
ENSMUSG00000092142		
ENSMUSG00000084120		
ENSMUSG00000082767		
ENSMUSG00000020690	ENSG00000172421	1
ENSMUSG00000031754	ENSG00000167005	1
ENSMUSG00000059565		
ENSMUSG00000026411	ENSG00000116857	1
ENSMUSG00000113333		
ENSMUSG00000091486		
ENSMUSG00000024238	ENSG00000148516	1
ENSMUSG00000105831		
ENSMUSG00000079018		
ENSMUSG00000040541	ENSG00000204300	0
ENSMUSG00000084792		
ENSMUSG00000106573		
ENSMUSG00000092292		
ENSMUSG00000059303		
ENSMUSG00000093863		
ENSMUSG00000031516	ENSG00000104671	1
ENSMUSG00000091016		
ENSMUSG00000062629		
ENSMUSG00000090505		
ENSMUSG00000054641	ENSG00000138722	1
ENSMUSG00000034825	ENSG00000175352	1
ENSMUSG00000118255		
ENSMUSG00000092413		
ENSMUSG00000106831		
ENSMUSG00000029238	ENSG00000134852	1
ENSMUSG00000104706		
ENSMUSG00000106142		
ENSMUSG00000098302		
ENSMUSG00000109188		
ENSMUSG00000061336		
ENSMUSG00000037307	ENSG00000125888	1
ENSMUSG00000027646	ENSG00000197122	1
ENSMUSG00000110543		
ENSMUSG00000079435		
ENSMUSG00000050222	ENSG00000172458	1
ENSMUSG00000095286		
ENSMUSG00000112121		
ENSMUSG00000031556	ENSG00000169490	1
ENSMUSG00000080990		
ENSMUSG00000059436	ENSG00000125952	1
ENSMUSG00000071040		
ENSMUSG00000079266		
ENSMUSG00000090519		
ENSMUSG00000024548	ENSG00000152217	1
ENSMUSG00000051065	ENSG00000180611	1
ENSMUSG00000024245	ENSG00000152154	1
ENSMUSG00000033122	ENSG00000130948	1
ENSMUSG00000032392	ENSG00000138617	1
ENSMUSG00000097926		
ENSMUSG00000017778	ENSG00000127184	1
ENSMUSG00000103138		
ENSMUSG00000026012	ENSG00000178562	1
ENSMUSG00000047988		
ENSMUSG00000049807	ENSG00000275832	1
ENSMUSG00000080965		
ENSMUSG00000081034		
ENSMUSG00000083663		
ENSMUSG00000101849		
ENSMUSG00000081124		
ENSMUSG00000101506		
ENSMUSG00000083352		
ENSMUSG00000102052		
ENSMUSG00000086384		
ENSMUSG00000064917		
ENSMUSG00000084053		
ENSMUSG00000116861		
ENSMUSG00000072995	ENSG00000147183	0
ENSMUSG00000114874		
ENSMUSG00000031790	ENSG00000102996	1
ENSMUSG00000116069		
ENSMUSG00000114505		
ENSMUSG00000114222		
ENSMUSG00000112008		
ENSMUSG00000114287		
ENSMUSG00000100168		
ENSMUSG00000116603		
ENSMUSG00000059195		
ENSMUSG00000082482	ENSG00000277745	0
ENSMUSG00000082482	ENSG00000277858	0
ENSMUSG00000082482	ENSG00000274183	0
ENSMUSG00000039577	ENSG00000131697	1
ENSMUSG00000114462		
ENSMUSG00000112857		
ENSMUSG00000106286		
ENSMUSG00000104534		
ENSMUSG00000075201		
ENSMUSG00000029384		
ENSMUSG00000031070	ENSG00000172935	1
ENSMUSG00000090464		
ENSMUSG00000028076	ENSG00000158473	1
ENSMUSG00000024798	ENSG00000148680	1
ENSMUSG00000053469	ENSG00000042832	1
ENSMUSG00000025278	ENSG00000136068	1
ENSMUSG00000051095	ENSG00000221931	1
ENSMUSG00000027596	ENSG00000101440	1
ENSMUSG00000029596	ENSG00000139410	1
ENSMUSG00000031833	ENSG00000099308	1
ENSMUSG00000115186		
ENSMUSG00000097057		
ENSMUSG00000110007		
ENSMUSG00000016554	ENSG00000100353	1
ENSMUSG00000051510	ENSG00000197063	1
ENSMUSG00000097446		
ENSMUSG00000115645		
ENSMUSG00000110920		
ENSMUSG00000049891		
ENSMUSG00000059964		
ENSMUSG00000117758		
ENSMUSG00000022092	ENSG00000120910	1
ENSMUSG00000110668		
ENSMUSG00000028541	ENSG00000117411	1
ENSMUSG00000051207	ENSG00000172938	1
ENSMUSG00000043531	ENSG00000108018	1
ENSMUSG00000098152		
ENSMUSG00000114856		
ENSMUSG00000092541	ENSG00000271793	1
ENSMUSG00000114750		
ENSMUSG00000067189		
ENSMUSG00000079000		
ENSMUSG00000110469		
ENSMUSG00000063994		
ENSMUSG00000022525	ENSG00000127252	1
ENSMUSG00000066443		
ENSMUSG00000021951	ENSG00000150456	1
ENSMUSG00000032423	ENSG00000135316	1
ENSMUSG00000046567	ENSG00000133641	1
ENSMUSG00000110685		
ENSMUSG00000024477	ENSG00000164219	1
ENSMUSG00000025949	ENSG00000115020	1
ENSMUSG00000112030		
ENSMUSG00000106758		
ENSMUSG00000006010	ENSG00000157181	1
ENSMUSG00000039959	ENSG00000127946	1
ENSMUSG00000106933		
ENSMUSG00000091941		
ENSMUSG00000031616	ENSG00000151617	1
ENSMUSG00000047250	ENSG00000095303	1
ENSMUSG00000091184		
ENSMUSG00000097933		
ENSMUSG00000090350		
ENSMUSG00000022091	ENSG00000120896	1
ENSMUSG00000020111	ENSG00000107745	1
ENSMUSG00000085487		
ENSMUSG00000022763	ENSG00000183773	1
ENSMUSG00000090777	ENSG00000234409	1
ENSMUSG00000085197		
ENSMUSG00000002250	ENSG00000112033	1
ENSMUSG00000038533	ENSG00000078699	1
ENSMUSG00000046598	ENSG00000161267	1
ENSMUSG00000086781		
ENSMUSG00000005320	ENSG00000160867	1
ENSMUSG00000109866		
ENSMUSG00000086451		
ENSMUSG00000087489		
ENSMUSG00000114966		
ENSMUSG00000080728		
ENSMUSG00000100197		
ENSMUSG00000115089		
ENSMUSG00000118437		
ENSMUSG00000115664		
ENSMUSG00000036356	ENSG00000147408	1
ENSMUSG00000021962	ENSG00000272886	1
ENSMUSG00000054537	ENSG00000087128	1
ENSMUSG00000115401		
ENSMUSG00000110490		
ENSMUSG00000115776		
ENSMUSG00000113782		
ENSMUSG00000023906	ENSG00000184697	1
ENSMUSG00000038902	ENSG00000143442	1
ENSMUSG00000059668	ENSG00000170477	1
ENSMUSG00000070371	ENSG00000178226	1
ENSMUSG00000030244	ENSG00000111713	1
ENSMUSG00000056019		
ENSMUSG00000090057		
ENSMUSG00000089887		
ENSMUSG00000028931	ENSG00000069424	1
ENSMUSG00000019971	ENSG00000198707	1
ENSMUSG00000104937		
ENSMUSG00000118343		
ENSMUSG00000031353	ENSG00000102054	1
ENSMUSG00000094231	ENSG00000211787	0
ENSMUSG00000094231	ENSG00000211782	0
ENSMUSG00000024513	ENSG00000134046	1
ENSMUSG00000093969		
ENSMUSG00000096168	ENSG00000211788	1
ENSMUSG00000096168	ENSG00000211791	1
ENSMUSG00000095370	ENSG00000211793	1
ENSMUSG00000038000	ENSG00000102977	0
ENSMUSG00000117802		
ENSMUSG00000105080	ENSG00000211785	0
ENSMUSG00000105080	ENSG00000211794	1
ENSMUSG00000105080	ENSG00000211789	0
ENSMUSG00000112150		
ENSMUSG00000078771	ENSG00000265118	0
ENSMUSG00000078771	ENSG00000126860	1
ENSMUSG00000021065	ENSG00000033170	1
ENSMUSG00000109857		
ENSMUSG00000087526		
ENSMUSG00000078588	ENSG00000159214	1
ENSMUSG00000031640		
ENSMUSG00000114931		
ENSMUSG00000023007	ENSG00000110844	1
ENSMUSG00000093976		
ENSMUSG00000109764	ENSG00000164344	1
ENSMUSG00000009569	ENSG00000186260	1
ENSMUSG00000066880		
ENSMUSG00000003378	ENSG00000105737	1
ENSMUSG00000094886		
ENSMUSG00000114175		
ENSMUSG00000049612	ENSG00000126861	1
ENSMUSG00000066720	ENSG00000213937	1
ENSMUSG00000098011		
ENSMUSG00000106815		
ENSMUSG00000114674		
ENSMUSG00000114960		
ENSMUSG00000071855	ENSG00000164221	1
ENSMUSG00000118572		
ENSMUSG00000098213		
ENSMUSG00000039720	ENSG00000169154	1
ENSMUSG00000066750	ENSG00000170953	1
ENSMUSG00000020716	ENSG00000196712	1
ENSMUSG00000085940		
ENSMUSG00000093593	ENSG00000140983	1
ENSMUSG00000083764		
ENSMUSG00000048163	ENSG00000110876	0
ENSMUSG00000024542	ENSG00000101639	1
ENSMUSG00000117742		
ENSMUSG00000118282		
ENSMUSG00000089857		
ENSMUSG00000079057	ENSG00000145476	1
ENSMUSG00000023033	ENSG00000196876	1
ENSMUSG00000063412	ENSG00000100632	0
ENSMUSG00000001281	ENSG00000139626	1
ENSMUSG00000118002		
ENSMUSG00000090497		
ENSMUSG00000114449		
ENSMUSG00000114528		
ENSMUSG00000046487		
ENSMUSG00000033102	ENSG00000218305	1
ENSMUSG00000033501	ENSG00000213139	1
ENSMUSG00000071113	ENSG00000177669	1
ENSMUSG00000015377	ENSG00000205593	1
ENSMUSG00000043295		
ENSMUSG00000115938		
ENSMUSG00000015968	ENSG00000157388	1
ENSMUSG00000109869		
ENSMUSG00000080954		
ENSMUSG00000023018	ENSG00000066117	1
ENSMUSG00000105158		
ENSMUSG00000067441	ENSG00000277745	0
ENSMUSG00000067441	ENSG00000277858	0
ENSMUSG00000067441	ENSG00000274183	0
ENSMUSG00000057455	ENSG00000152214	1
ENSMUSG00000092451		
ENSMUSG00000022515	ENSG00000168096	1
ENSMUSG00000080852		
ENSMUSG00000115969		
ENSMUSG00000081134		
ENSMUSG00000083345		
ENSMUSG00000086645		
ENSMUSG00000100780		
ENSMUSG00000079224		
ENSMUSG00000104265		
ENSMUSG00000083602		
ENSMUSG00000108122		
ENSMUSG00000083718		
ENSMUSG00000084283		
ENSMUSG00000035378	ENSG00000144736	1
ENSMUSG00000067629	ENSG00000197283	1
ENSMUSG00000027435	ENSG00000125810	1
ENSMUSG00000118198		
ENSMUSG00000117854		
ENSMUSG00000118241		
ENSMUSG00000106250		
ENSMUSG00000117906		
ENSMUSG00000026197	ENSG00000158552	1
ENSMUSG00000106170		
ENSMUSG00000004872	ENSG00000135903	1
ENSMUSG00000118283		
ENSMUSG00000050357	ENSG00000159753	1
ENSMUSG00000038462	ENSG00000169021	0
ENSMUSG00000027546	ENSG00000054793	1
ENSMUSG00000096038	ENSG00000211802	0
ENSMUSG00000022035	ENSG00000147419	1
ENSMUSG00000040964	ENSG00000074964	1
ENSMUSG00000105418		
ENSMUSG00000041248	ENSG00000151704	1
ENSMUSG00000076821	ENSG00000211797	1
ENSMUSG00000060166	ENSG00000099904	1
ENSMUSG00000076822	ENSG00000211799	1
ENSMUSG00000106042		
ENSMUSG00000117502		
ENSMUSG00000112000		
ENSMUSG00000087034		
ENSMUSG00000087678		
ENSMUSG00000081859	ENSG00000187747	1
ENSMUSG00000086263		
ENSMUSG00000108019		
ENSMUSG00000106548		
ENSMUSG00000105486		
ENSMUSG00000022400	ENSG00000100387	1
ENSMUSG00000102522		
ENSMUSG00000021643	ENSG00000172058	0
ENSMUSG00000021643	ENSG00000205572	0
ENSMUSG00000106044		
ENSMUSG00000112143		
ENSMUSG00000025508	ENSG00000177600	1
ENSMUSG00000104775		
ENSMUSG00000105903		
ENSMUSG00000029073	ENSG00000224051	1
ENSMUSG00000034292	ENSG00000204104	1
ENSMUSG00000085800		
ENSMUSG00000058925	ENSG00000230561	1
ENSMUSG00000032079	ENSG00000110243	1
ENSMUSG00000117778		
ENSMUSG00000032869	ENSG00000125818	1
ENSMUSG00000050321	ENSG00000166342	1
ENSMUSG00000106370		
ENSMUSG00000020778	ENSG00000257949	0
ENSMUSG00000020778	ENSG00000261408	0
ENSMUSG00000086560		
ENSMUSG00000047495	ENSG00000198010	1
ENSMUSG00000097022		
ENSMUSG00000026837	ENSG00000130635	1
ENSMUSG00000038344	ENSG00000086712	1
ENSMUSG00000115757		
ENSMUSG00000085678		
ENSMUSG00000031732	ENSG00000040199	1
ENSMUSG00000103905		
ENSMUSG00000058581		
ENSMUSG00000048581	ENSG00000174928	1
ENSMUSG00000089659		
ENSMUSG00000029334	ENSG00000138669	1
ENSMUSG00000024594	ENSG00000164244	1
ENSMUSG00000020777	ENSG00000161533	1
ENSMUSG00000111403		
ENSMUSG00000113654		
ENSMUSG00000112773		
ENSMUSG00000113981		
ENSMUSG00000074919		
ENSMUSG00000021301	ENSG00000002746	1
ENSMUSG00000099034		
ENSMUSG00000081740		
ENSMUSG00000082329		
ENSMUSG00000087445		
ENSMUSG00000110621		
ENSMUSG00000115306		
ENSMUSG00000022021	ENSG00000139734	1
ENSMUSG00000027822	ENSG00000169359	1
ENSMUSG00000031513	ENSG00000104660	1
ENSMUSG00000051606		
ENSMUSG00000022372	ENSG00000155926	1
ENSMUSG00000001672	ENSG00000140832	1
ENSMUSG00000006005	ENSG00000047410	1
ENSMUSG00000117864		
ENSMUSG00000114858		
ENSMUSG00000069372	ENSG00000205279	1
ENSMUSG00000059119	ENSG00000205531	1
ENSMUSG00000116250		
ENSMUSG00000031489	ENSG00000285880	0
ENSMUSG00000031489	ENSG00000188778	1
ENSMUSG00000113963		
ENSMUSG00000021039	ENSG00000100603	1
ENSMUSG00000017868	ENSG00000101049	1
ENSMUSG00000086607		
ENSMUSG00000118116		
ENSMUSG00000111184	ENSG00000284491	1
ENSMUSG00000081659		
ENSMUSG00000042254	ENSG00000138615	1
ENSMUSG00000052837	ENSG00000171223	1
ENSMUSG00000110247		
ENSMUSG00000090383		
ENSMUSG00000110707		
ENSMUSG00000005161	ENSG00000167815	1
ENSMUSG00000118391		
ENSMUSG00000097724		
ENSMUSG00000109674		
ENSMUSG00000032044	ENSG00000165526	1
ENSMUSG00000001670	ENSG00000198650	1
ENSMUSG00000042492	ENSG00000169221	1
ENSMUSG00000112748		
ENSMUSG00000118322		
ENSMUSG00000037996	ENSG00000155886	1
ENSMUSG00000084324		
ENSMUSG00000082403		
ENSMUSG00000076823	ENSG00000211802	1
ENSMUSG00000081466		
ENSMUSG00000039994	ENSG00000111602	1
ENSMUSG00000084138		
ENSMUSG00000076824	ENSG00000211803	1
ENSMUSG00000112366		
ENSMUSG00000112189		
ENSMUSG00000079036	ENSG00000100601	1
ENSMUSG00000112028		
ENSMUSG00000086800		
