@relation Data_Cortex_Nuclear

@attribute ﻿MouseID {309_1,309_2,309_3,309_4,309_5,309_6,309_7,309_8,309_9,309_10,309_11,309_12,309_13,309_14,309_15,311_1,311_2,311_3,311_4,311_5,311_6,311_7,311_8,311_9,311_10,311_11,311_12,311_13,311_14,311_15,320_1,320_2,320_3,320_4,320_5,320_6,320_7,320_8,320_9,320_10,320_11,320_12,320_13,320_14,320_15,321_1,321_2,321_3,321_4,321_5,321_6,321_7,321_8,321_9,321_10,321_11,321_12,321_13,321_14,321_15,322_1,322_2,322_3,322_4,322_5,322_6,322_7,322_8,322_9,322_10,322_11,322_12,322_13,322_14,322_15,3415_1,3415_2,3415_3,3415_4,3415_5,3415_6,3415_7,3415_8,3415_9,3415_10,3415_11,3415_12,3415_13,3415_14,3415_15,3499_1,3499_2,3499_3,3499_4,3499_5,3499_6,3499_7,3499_8,3499_9,3499_10,3499_11,3499_12,3499_13,3499_14,3499_15,3507_1,3507_2,3507_3,3507_4,3507_5,3507_6,3507_7,3507_8,3507_9,3507_10,3507_11,3507_12,3507_13,3507_14,3507_15,3520_1,3520_2,3520_3,3520_4,3520_5,3520_6,3520_7,3520_8,3520_9,3520_10,3520_11,3520_12,3520_13,3520_14,3520_15,3521_1,3521_2,3521_3,3521_4,3521_5,3521_6,3521_7,3521_8,3521_9,3521_10,3521_11,3521_12,3521_13,3521_14,3521_15,294_1,294_2,294_3,294_4,294_5,294_6,294_7,294_8,294_9,294_10,294_11,294_12,294_13,294_14,294_15,3412_1,3412_2,3412_3,3412_4,3412_5,3412_6,3412_7,3412_8,3412_9,3412_10,3412_11,3412_12,3412_13,3412_14,3412_15,3413_1,3413_2,3413_3,3413_4,3413_5,3413_6,3413_7,3413_8,3413_9,3413_10,3413_11,3413_12,3413_13,3413_14,3413_15,3419_1,3419_2,3419_3,3419_4,3419_5,3419_6,3419_7,3419_8,3419_9,3419_10,3419_11,3419_12,3419_13,3419_14,3419_15,3420_1,3420_2,3420_3,3420_4,3420_5,3420_6,3420_7,3420_8,3420_9,3420_10,3420_11,3420_12,3420_13,3420_14,3420_15,3500_1,3500_2,3500_3,3500_4,3500_5,3500_6,3500_7,3500_8,3500_9,3500_10,3500_11,3500_12,3500_13,3500_14,3500_15,3503_1,3503_2,3503_3,3503_4,3503_5,3503_6,3503_7,3503_8,3503_9,3503_10,3503_11,3503_12,3503_13,3503_14,3503_15,362_1,362_2,362_3,362_4,362_5,362_6,362_7,362_8,362_9,362_10,362_11,362_12,362_13,362_14,362_15,364_1,364_2,364_3,364_4,364_5,364_6,364_7,364_8,364_9,364_10,364_11,364_12,364_13,364_14,364_15,365_1,365_2,365_3,365_4,365_5,365_6,365_7,365_8,365_9,365_10,365_11,365_12,365_13,365_14,365_15,3477_1,3477_2,3477_3,3477_4,3477_5,3477_6,3477_7,3477_8,3477_9,3477_10,3477_11,3477_12,3477_13,3477_14,3477_15,3478_1,3478_2,3478_3,3478_4,3478_5,3478_6,3478_7,3478_8,3478_9,3478_10,3478_11,3478_12,3478_13,3478_14,3478_15,3479_1,3479_2,3479_3,3479_4,3479_5,3479_6,3479_7,3479_8,3479_9,3479_10,3479_11,3479_12,3479_13,3479_14,3479_15,3480_1,3480_2,3480_3,3480_4,3480_5,3480_6,3480_7,3480_8,3480_9,3480_10,3480_11,3480_12,3480_13,3480_14,3480_15,3484_1,3484_2,3484_3,3484_4,3484_5,3484_6,3484_7,3484_8,3484_9,3484_10,3484_11,3484_12,3484_13,3484_14,3484_15,3497_1,3497_2,3497_3,3497_4,3497_5,3497_6,3497_7,3497_8,3497_9,3497_10,3497_11,3497_12,3497_13,3497_14,3497_15,50810A_1,50810A_2,50810A_3,50810A_4,50810A_5,50810A_6,50810A_7,50810A_8,50810A_9,50810A_10,50810A_11,50810A_12,50810A_13,50810A_14,50810A_15,50810D_1,50810D_2,50810D_3,50810D_4,50810D_5,50810D_6,50810D_7,50810D_8,50810D_9,50810D_10,50810D_11,50810D_12,50810D_13,50810D_14,50810D_15,50810F_1,50810F_2,50810F_3,50810F_4,50810F_5,50810F_6,50810F_7,50810F_8,50810F_9,50810F_10,50810F_11,50810F_12,50810F_13,50810F_14,50810F_15,3422_1,3422_2,3422_3,3422_4,3422_5,3422_6,3422_7,3422_8,3422_9,3422_10,3422_11,3422_12,3422_13,3422_14,3422_15,3423_1,3423_2,3423_3,3423_4,3423_5,3423_6,3423_7,3423_8,3423_9,3423_10,3423_11,3423_12,3423_13,3423_14,3423_15,3424_1,3424_2,3424_3,3424_4,3424_5,3424_6,3424_7,3424_8,3424_9,3424_10,3424_11,3424_12,3424_13,3424_14,3424_15,3481_1,3481_2,3481_3,3481_4,3481_5,3481_6,3481_7,3481_8,3481_9,3481_10,3481_11,3481_12,3481_13,3481_14,3481_15,3488_1,3488_2,3488_3,3488_4,3488_5,3488_6,3488_7,3488_8,3488_9,3488_10,3488_11,3488_12,3488_13,3488_14,3488_15,3489_1,3489_2,3489_3,3489_4,3489_5,3489_6,3489_7,3489_8,3489_9,3489_10,3489_11,3489_12,3489_13,3489_14,3489_15,3490_1,3490_2,3490_3,3490_4,3490_5,3490_6,3490_7,3490_8,3490_9,3490_10,3490_11,3490_12,3490_13,3490_14,3490_15,3516_1,3516_2,3516_3,3516_4,3516_5,3516_6,3516_7,3516_8,3516_9,3516_10,3516_11,3516_12,3516_13,3516_14,3516_15,J2292_1,J2292_2,J2292_3,J2292_4,J2292_5,J2292_6,J2292_7,J2292_8,J2292_9,J2292_10,J2292_11,J2292_12,J2292_13,J2292_14,J2292_15,3414_1,3414_2,3414_3,3414_4,3414_5,3414_6,3414_7,3414_8,3414_9,3414_10,3414_11,3414_12,3414_13,3414_14,3414_15,3416_1,3416_2,3416_3,3416_4,3416_5,3416_6,3416_7,3416_8,3416_9,3416_10,3416_11,3416_12,3416_13,3416_14,3416_15,3417_1,3417_2,3417_3,3417_4,3417_5,3417_6,3417_7,3417_8,3417_9,3417_10,3417_11,3417_12,3417_13,3417_14,3417_15,3429_1,3429_2,3429_3,3429_4,3429_5,3429_6,3429_7,3429_8,3429_9,3429_10,3429_11,3429_12,3429_13,3429_14,3429_15,3504_1,3504_2,3504_3,3504_4,3504_5,3504_6,3504_7,3504_8,3504_9,3504_10,3504_11,3504_12,3504_13,3504_14,3504_15,3505_1,3505_2,3505_3,3505_4,3505_5,3505_6,3505_7,3505_8,3505_9,3505_10,3505_11,3505_12,3505_13,3505_14,3505_15,3522_1,3522_2,3522_3,3522_4,3522_5,3522_6,3522_7,3522_8,3522_9,3522_10,3522_11,3522_12,3522_13,3522_14,3522_15,361_1,361_2,361_3,361_4,361_5,361_6,361_7,361_8,361_9,361_10,361_11,361_12,361_13,361_14,361_15,363_1,363_2,363_3,363_4,363_5,363_6,363_7,363_8,363_9,363_10,363_11,363_12,363_13,363_14,363_15,293_1,293_2,293_3,293_4,293_5,293_6,293_7,293_8,293_9,293_10,293_11,293_12,293_13,293_14,293_15,3411_1,3411_2,3411_3,3411_4,3411_5,3411_6,3411_7,3411_8,3411_9,3411_10,3411_11,3411_12,3411_13,3411_14,3411_15,3418_1,3418_2,3418_3,3418_4,3418_5,3418_6,3418_7,3418_8,3418_9,3418_10,3418_11,3418_12,3418_13,3418_14,3418_15,3501_1,3501_2,3501_3,3501_4,3501_5,3501_6,3501_7,3501_8,3501_9,3501_10,3501_11,3501_12,3501_13,3501_14,3501_15,3502_1,3502_2,3502_3,3502_4,3502_5,3502_6,3502_7,3502_8,3502_9,3502_10,3502_11,3502_12,3502_13,3502_14,3502_15,3530_1,3530_2,3530_3,3530_4,3530_5,3530_6,3530_7,3530_8,3530_9,3530_10,3530_11,3530_12,3530_13,3530_14,3530_15,3534_1,3534_2,3534_3,3534_4,3534_5,3534_6,3534_7,3534_8,3534_9,3534_10,3534_11,3534_12,3534_13,3534_14,3534_15,3605_1,3605_2,3605_3,3605_4,3605_5,3605_6,3605_7,3605_8,3605_9,3605_10,3605_11,3605_12,3605_13,3605_14,3605_15,3606_1,3606_2,3606_3,3606_4,3606_5,3606_6,3606_7,3606_8,3606_9,3606_10,3606_11,3606_12,3606_13,3606_14,3606_15,18899_1,18899_2,18899_3,18899_4,18899_5,18899_6,18899_7,18899_8,18899_9,18899_10,18899_11,18899_12,18899_13,18899_14,18899_15,3476_1,3476_2,3476_3,3476_4,3476_5,3476_6,3476_7,3476_8,3476_9,3476_10,3476_11,3476_12,3476_13,3476_14,3476_15,3483_1,3483_2,3483_3,3483_4,3483_5,3483_6,3483_7,3483_8,3483_9,3483_10,3483_11,3483_12,3483_13,3483_14,3483_15,3498_1,3498_2,3498_3,3498_4,3498_5,3498_6,3498_7,3498_8,3498_9,3498_10,3498_11,3498_12,3498_13,3498_14,3498_15,50810B_1,50810B_2,50810B_3,50810B_4,50810B_5,50810B_6,50810B_7,50810B_8,50810B_9,50810B_10,50810B_11,50810B_12,50810B_13,50810B_14,50810B_15,50810C_1,50810C_2,50810C_3,50810C_4,50810C_5,50810C_6,50810C_7,50810C_8,50810C_9,50810C_10,50810C_11,50810C_12,50810C_13,50810C_14,50810C_15,50810E_1,50810E_2,50810E_3,50810E_4,50810E_5,50810E_6,50810E_7,50810E_8,50810E_9,50810E_10,50810E_11,50810E_12,50810E_13,50810E_14,50810E_15,3421_1,3421_2,3421_3,3421_4,3421_5,3421_6,3421_7,3421_8,3421_9,3421_10,3421_11,3421_12,3421_13,3421_14,3421_15,3425_1,3425_2,3425_3,3425_4,3425_5,3425_6,3425_7,3425_8,3425_9,3425_10,3425_11,3425_12,3425_13,3425_14,3425_15,3426_1,3426_2,3426_3,3426_4,3426_5,3426_6,3426_7,3426_8,3426_9,3426_10,3426_11,3426_12,3426_13,3426_14,3426_15,3491_1,3491_2,3491_3,3491_4,3491_5,3491_6,3491_7,3491_8,3491_9,3491_10,3491_11,3491_12,3491_13,3491_14,3491_15,3513_1,3513_2,3513_3,3513_4,3513_5,3513_6,3513_7,3513_8,3513_9,3513_10,3513_11,3513_12,3513_13,3513_14,3513_15,3517_1,3517_2,3517_3,3517_4,3517_5,3517_6,3517_7,3517_8,3517_9,3517_10,3517_11,3517_12,3517_13,3517_14,3517_15,3525_1,3525_2,3525_3,3525_4,3525_5,3525_6,3525_7,3525_8,3525_9,3525_10,3525_11,3525_12,3525_13,3525_14,3525_15,J1291_1,J1291_2,J1291_3,J1291_4,J1291_5,J1291_6,J1291_7,J1291_8,J1291_9,J1291_10,J1291_11,J1291_12,J1291_13,J1291_14,J1291_15,J3295_1,J3295_2,J3295_3,J3295_4,J3295_5,J3295_6,J3295_7,J3295_8,J3295_9,J3295_10,J3295_11,J3295_12,J3295_13,J3295_14,J3295_15}
@attribute DYRK1A_N numeric
@attribute ITSN1_N numeric
@attribute BDNF_N numeric
@attribute NR1_N numeric
@attribute NR2A_N numeric
@attribute pAKT_N numeric
@attribute pBRAF_N numeric
@attribute pCAMKII_N numeric
@attribute pCREB_N numeric
@attribute pELK_N numeric
@attribute pERK_N numeric
@attribute pJNK_N numeric
@attribute PKCA_N numeric
@attribute pMEK_N numeric
@attribute pNR1_N numeric
@attribute pNR2A_N numeric
@attribute pNR2B_N numeric
@attribute pPKCAB_N numeric
@attribute pRSK_N numeric
@attribute AKT_N numeric
@attribute BRAF_N numeric
@attribute CAMKII_N numeric
@attribute CREB_N numeric
@attribute ELK_N numeric
@attribute ERK_N numeric
@attribute GSK3B_N numeric
@attribute JNK_N numeric
@attribute MEK_N numeric
@attribute TRKA_N numeric
@attribute RSK_N numeric
@attribute APP_N numeric
@attribute Bcatenin_N numeric
@attribute SOD1_N numeric
@attribute MTOR_N numeric
@attribute P38_N numeric
@attribute pMTOR_N numeric
@attribute DSCR1_N numeric
@attribute AMPKA_N numeric
@attribute NR2B_N numeric
@attribute pNUMB_N numeric
@attribute RAPTOR_N numeric
@attribute TIAM1_N numeric
@attribute pP70S6_N numeric
@attribute NUMB_N numeric
@attribute P70S6_N numeric
@attribute pGSK3B_N numeric
@attribute pPKCG_N numeric
@attribute CDK5_N numeric
@attribute S6_N numeric
@attribute ADARB1_N numeric
@attribute AcetylH3K9_N numeric
@attribute RRP1_N numeric
@attribute BAX_N numeric
@attribute ARC_N numeric
@attribute ERBB4_N numeric
@attribute nNOS_N numeric
@attribute Tau_N numeric
@attribute GFAP_N numeric
@attribute GluR3_N numeric
@attribute GluR4_N numeric
@attribute IL1B_N numeric
@attribute P3525_N numeric
@attribute pCASP9_N numeric
@attribute PSD95_N numeric
@attribute SNCA_N numeric
@attribute Ubiquitin_N numeric
@attribute pGSK3B_Tyr216_N numeric
@attribute SHH_N numeric
@attribute BAD_N numeric
@attribute BCL2_N numeric
@attribute pS6_N numeric
@attribute pCFOS_N numeric
@attribute SYP_N numeric
@attribute H3AcK18_N numeric
@attribute EGR1_N numeric
@attribute H3MeK4_N numeric
@attribute CaNA_N numeric
@attribute Genotype {Control,Ts65Dn}
@attribute Treatment {Memantine,Saline}
@attribute Behavior {C/S,S/C}
@attribute class {c-CS-m,c-SC-m,c-CS-s,c-SC-s,t-CS-m,t-SC-m,t-CS-s,t-SC-s}

@data
3416_15,0.440879,0.539513,0.263418,1.896811,2.458903,0.208358,0.163003,1.771638,0.187364,1.214498,0.483066,0.229748,0.285205,0.243018,0.730442,0.335314,1.16637,1.390374,0.440285,0.461478,0.391167,0.301644,0.185977,0.761141,1.628045,1.166766,0.231927,0.247574,0.609626,0.15409,0.367796,1.632601,0.281244,0.34086,0.326005,0.587839,0.504852,0.265201,0.447019,0.25411,0.227768,0.303228,0.422262,0.165027,0.719324,0.183219,2.173937,0.292742,0.453128,0.759792,0.186932,0.169853,0.175422,0.109337,0.148134,0.181363,0.186003,0.130499,0.191758,0.099313,0.571004,0.307221,1.369779,2.53889,0.15853,1.085948,0.952849,0.243921,?,0.174865,0.109337,0.153146,0.405049,0.223872,?,?,1.565064,Ts65Dn,Memantine,C/S,t-CS-m
3417_1,0.44965,0.648032,0.261531,1.789181,2.991789,0.181961,0.143444,2.3539,0.18341,1.362835,0.689688,0.246076,0.219995,0.20128,0.644772,0.634146,1.389278,0.908718,0.336996,0.566288,0.40582,0.283386,0.148877,0.927433,2.444699,0.887708,0.192224,0.218305,0.578725,0.123762,0.374668,1.801497,0.258392,0.307414,0.2695,0.612412,0.503743,0.260444,0.40256,0.334219,0.233277,0.326733,0.140304,0.205347,1.27125,0.172052,0.995691,0.313651,0.477184,0.860458,0.201626,0.157266,0.193008,0.12123,0.153251,0.186056,0.189189,0.123776,0.272327,0.163141,0.669115,0.270466,2.013611,2.376714,0.133862,1.124951,0.791422,0.223169,?,0.132099,0.12123,0.120642,0.41461,?,?,?,1.69575,Ts65Dn,Memantine,C/S,t-CS-m
3417_2,0.486867,0.681813,0.250591,1.835927,3.239014,0.18175,0.147516,2.371592,0.190962,1.423254,0.751774,0.261297,0.224698,0.238516,0.661272,0.643222,1.441927,1.027387,0.332877,0.569401,0.383667,0.2908,0.150878,0.976721,2.498319,0.904643,0.197311,0.222208,0.603013,0.122619,0.386904,1.791734,0.265405,0.325532,0.273746,0.635628,0.525209,0.260924,0.414913,0.34906,0.218474,0.328769,0.135566,0.200208,1.249125,0.166903,0.967168,0.302205,0.453212,0.756836,0.19122,0.15536,0.188854,0.1195,0.153184,0.178541,0.188476,0.120541,0.259911,0.154982,0.670357,0.276942,2.031223,2.47592,0.13322,1.093386,0.790803,0.232662,?,0.144763,0.1195,0.127732,0.391239,?,?,?,1.626928,Ts65Dn,Memantine,C/S,t-CS-m
3417_3,0.524219,0.70013,0.257682,1.954036,3.28138,0.194922,0.154818,2.53125,0.197786,1.539714,0.76862,0.264583,0.245703,0.215104,0.679167,0.691406,1.496094,1.090885,0.335547,0.595443,0.422526,0.297396,0.158594,1.017187,2.627604,0.955859,0.211328,0.234375,0.632682,0.129297,0.410938,1.910677,0.27513,0.335938,0.258724,0.663411,0.536068,0.258203,0.432943,0.354948,0.223958,0.344401,0.13112,0.199715,1.242375,0.15867,0.975772,0.313254,0.468789,0.771496,0.190689,0.164086,0.188124,0.121615,0.159145,0.178717,0.196485,0.12076,0.268979,0.150879,0.702328,0.267648,2.029644,2.603135,0.140238,1.103563,0.798765,0.241995,?,0.131971,0.121615,0.118575,0.387458,?,?,?,1.690736,Ts65Dn,Memantine,C/S,t-CS-m
3417_4,0.427303,0.579741,0.233023,1.637081,2.612426,0.184982,0.14328,2.279797,0.171316,1.26599,0.612285,0.238941,0.214004,0.215131,0.567061,0.553959,1.203438,0.77867,0.338546,0.49211,0.347281,0.269231,0.152015,0.764582,2.123556,0.773598,0.188081,0.201747,0.533531,0.122992,0.352635,1.633418,0.254861,0.297549,0.290786,0.572415,0.472668,0.249648,0.377712,0.311355,0.225838,0.309242,0.156664,0.187715,1.179838,0.170975,1.004554,0.303791,0.460611,0.802068,0.203102,0.168759,0.188577,0.120015,0.156819,0.170975,0.181438,0.1274,0.269941,0.161497,0.627154,0.267725,1.897095,2.299975,0.145741,1.105859,0.778311,0.223904,?,0.149188,0.120015,0.140202,0.419129,?,?,?,1.590965,Ts65Dn,Memantine,C/S,t-CS-m
3417_5,0.434018,0.563343,0.241056,1.720235,2.727859,0.187097,0.146628,2.394868,0.180205,1.286657,0.657918,0.250293,0.22346,0.229032,0.61393,0.583431,1.264076,0.883138,0.338563,0.495308,0.379619,0.279912,0.151026,0.790762,2.258504,0.81085,0.197801,0.209531,0.558504,0.12346,0.373607,1.655132,0.262757,0.345161,0.286657,0.59868,0.498534,0.248387,0.396481,0.3261,0.225806,0.319648,0.156452,0.184893,1.184056,0.163499,0.997968,0.297717,0.449145,0.718896,0.202223,0.161826,0.181068,0.122147,0.156926,0.167444,0.184654,0.121668,0.258157,0.150233,0.649695,0.274531,1.912394,2.396677,0.145333,1.108641,0.772081,0.224573,?,0.154297,0.122147,0.129198,0.415681,?,?,?,1.551094,Ts65Dn,Memantine,C/S,t-CS-m
3417_6,0.467166,0.628451,0.255966,1.785681,2.848698,0.198253,0.158634,2.60755,0.18671,1.425519,0.674466,0.264545,0.247387,0.237404,0.649509,0.623928,1.34706,0.994073,0.344876,0.541569,0.404773,0.298705,0.162065,0.854937,2.440649,0.884885,0.205116,0.242864,0.596007,0.129465,0.400406,1.816253,0.274996,0.343628,0.303853,0.624708,0.533926,0.255342,0.421307,0.32803,0.260022,0.32959,0.151458,0.181287,1.169949,0.159446,0.985917,0.304571,0.418904,0.715002,0.200024,0.159924,0.174603,0.124955,0.16064,0.177826,0.189521,0.123165,0.267335,0.146079,0.664876,0.275331,1.92696,2.479055,0.146318,1.104189,0.78649,0.229264,?,0.145125,0.124955,0.124597,0.391932,?,?,?,1.544695,Ts65Dn,Memantine,C/S,t-CS-m
3417_7,0.369484,0.485913,0.228785,1.441955,2.1037,0.184318,0.149355,2.051595,0.156144,1.192464,0.554311,0.254413,0.208248,0.209097,0.520876,0.483028,1.059572,0.658181,0.327393,0.448914,0.348099,0.263238,0.159878,0.669891,1.766463,0.720638,0.181942,0.198914,0.489308,0.123557,0.348439,1.366938,0.259674,0.309063,0.294976,0.539036,0.472335,0.226409,0.38391,0.279532,0.247284,0.304141,0.159708,0.17536,1.102925,0.164371,0.999381,0.320074,0.41557,0.729608,0.186658,0.170562,0.164835,0.118093,0.149203,0.163133,0.175979,0.125058,0.256617,0.151525,0.626219,0.282928,1.763968,2.315276,0.162668,1.136821,0.758861,0.224423,?,0.176288,0.118093,0.135273,0.436001,?,?,?,1.527318,Ts65Dn,Memantine,C/S,t-CS-m
3417_8,0.403018,0.530091,0.237377,1.603317,2.509409,0.197503,0.15409,2.263089,0.178312,1.212968,0.616173,0.257872,0.224707,0.218931,0.584125,0.536054,1.17384,0.821688,0.350661,0.464505,0.352338,0.296255,0.168437,0.730017,1.917086,0.74101,0.203466,0.232159,0.533259,0.138066,0.390162,1.481461,0.272964,0.349544,0.300913,0.598099,0.529532,0.240171,0.420533,0.309484,0.229551,0.321222,0.172909,0.165175,1.077506,0.16381,0.988321,0.305627,0.409222,0.678902,0.183528,0.164113,0.167754,0.124223,0.154558,0.157136,0.174731,0.126346,0.256939,0.1629,0.610648,0.284089,1.814804,2.367663,0.166237,1.140604,0.750341,0.238586,?,0.179888,0.124223,0.129228,0.421356,?,?,?,1.504323,Ts65Dn,Memantine,C/S,t-CS-m
3417_9,0.408687,0.569884,0.243436,1.633784,2.580888,0.209653,0.161969,2.362741,0.185714,1.316602,0.597876,0.269112,0.23166,0.219112,0.596718,0.558494,1.211197,0.910232,0.352317,0.511197,0.365637,0.323552,0.165444,0.762355,1.982239,0.805792,0.204054,0.249807,0.546332,0.14112,0.390541,1.52722,0.285521,0.348263,0.281467,0.609073,0.548263,0.241699,0.42278,0.313514,0.2361,0.314672,0.169691,0.171229,1.087439,0.157086,1.002433,0.296229,0.411648,0.657086,0.180657,0.159824,0.151916,0.125304,0.156478,0.165602,0.179288,0.124696,0.264446,0.153741,0.635797,0.279805,1.836983,2.446016,0.168491,1.157999,0.76764,0.239964,?,0.178832,0.125304,0.142336,0.428528,?,?,?,1.516119,Ts65Dn,Memantine,C/S,t-CS-m
3417_10,0.413552,0.502295,0.231257,1.499454,2.086339,0.208743,0.166995,1.983169,0.178579,1.142732,0.570055,0.256175,0.221858,0.224918,0.53224,0.482404,1.058142,0.598907,0.396284,0.426885,0.351038,0.322842,0.17377,0.613552,1.597596,0.678907,0.218361,0.214645,0.495956,0.147541,0.354098,1.323279,0.286339,0.351913,0.373333,0.582077,0.496831,0.245027,0.415519,0.308415,0.256831,0.325464,0.195847,0.164722,0.974055,0.172969,1.047064,0.288616,0.393202,0.640185,0.161907,0.179002,0.153862,0.118665,0.152253,0.157884,0.168544,0.141392,0.259453,0.153862,0.588496,0.3035,1.734916,2.193081,0.188858,1.164924,0.757844,0.240949,?,0.214602,0.118665,0.164521,0.476066,?,?,?,1.439059,Ts65Dn,Memantine,C/S,t-CS-m
3417_11,0.41816,0.523821,0.251415,1.564858,2.319575,0.224764,0.188443,2.207075,0.203302,1.211321,0.616509,0.276415,0.238915,0.236792,0.572642,0.517453,1.145047,0.716981,0.363679,0.459434,0.373349,0.301415,0.186085,0.682547,1.808962,0.756604,0.241038,0.218632,0.532311,0.152594,0.389151,1.441981,0.291981,0.367689,0.367453,0.638443,0.549057,0.255189,0.44434,0.335377,0.287736,0.376651,0.19316,0.155028,1.003192,0.169992,1.042698,0.330208,0.401038,0.621708,0.174781,0.181564,0.150638,0.134078,0.160016,0.15403,0.178571,0.13348,0.270152,0.157023,0.601756,0.308659,1.771548,2.306864,0.176377,1.19174,0.776137,0.242618,?,0.199721,0.134078,0.154629,0.433559,?,?,?,1.451716,Ts65Dn,Memantine,C/S,t-CS-m
3417_12,0.407619,0.540952,0.255,1.603571,2.356667,0.24619,0.177619,2.222381,0.191429,1.172619,0.57119,0.273571,0.258571,0.241905,0.579048,0.539286,1.139286,0.759048,0.352381,0.474286,0.365714,0.316667,0.190952,0.676905,1.840714,0.751905,0.214762,0.232619,0.56619,0.151429,0.405476,1.458095,0.296905,0.362143,0.361667,0.687381,0.570476,0.262381,0.484286,0.331429,0.249286,0.342143,0.2,0.147833,0.986741,0.155749,1.031466,0.320008,0.383139,0.597071,0.167821,0.164259,0.145062,0.127251,0.17079,0.165248,0.176331,0.125668,0.268949,0.154166,0.633683,0.302593,1.770631,2.28023,0.191965,1.152187,0.777756,0.241639,?,0.191371,0.127251,0.169009,0.508609,?,?,?,1.4245,Ts65Dn,Memantine,C/S,t-CS-m
3417_13,0.358105,0.463231,0.293371,1.465821,2.039876,0.210254,0.173226,1.929829,0.183066,1.090886,0.517349,0.289746,0.241844,0.242103,0.544019,0.483687,1.060073,0.56784,0.369239,0.419731,0.350854,0.315122,0.198861,0.628172,1.481616,0.657431,0.216468,0.2232,0.515536,0.159762,0.365355,1.278094,0.320041,0.38348,0.372087,0.634645,0.554376,0.26463,0.451838,0.336872,0.287675,0.372087,0.212325,0.134601,0.940205,0.15962,1.017263,0.308481,0.384038,0.594946,0.155367,0.184889,0.144108,0.113585,0.172129,0.134601,0.170128,0.154866,0.2672,0.147861,0.603703,0.318489,1.620966,2.037278,0.215412,1.192644,0.744558,0.252189,?,0.260946,0.113585,0.165124,0.48036,?,?,?,1.415562,Ts65Dn,Memantine,C/S,t-CS-m
3417_14,0.377395,0.48659,0.253147,1.554735,2.141215,0.223864,0.195676,2.064039,0.198413,1.169403,0.542967,0.287356,0.250684,0.246305,0.588123,0.541325,1.104543,0.669951,0.380131,0.460044,0.350301,0.316092,0.204981,0.657909,1.611385,0.724412,0.227969,0.240558,0.519431,0.161467,0.394089,1.344554,0.318008,0.387521,0.384236,0.671045,0.598522,0.260536,0.472633,0.348933,0.28243,0.373837,0.211823,0.140289,0.948341,0.168397,1.036465,0.320587,0.380096,0.633072,0.144594,0.196759,0.142568,0.123069,0.164852,0.155989,0.174221,0.151431,0.288427,0.149911,0.605723,0.331476,1.725753,2.241833,0.212459,1.237528,0.776146,0.259813,?,0.2431,0.123069,0.196505,0.548493,?,?,?,1.402634,Ts65Dn,Memantine,C/S,t-CS-m
3417_15,0.495831,0.5,0.290439,1.569483,2.217343,0.229294,0.18955,2.131184,0.192329,1.17871,0.521957,0.2796,0.250695,0.310172,0.591162,0.535853,1.101167,0.718733,0.379655,0.460812,0.382157,0.330183,0.207615,0.672318,1.621734,0.72846,0.227626,0.240411,0.558366,0.160089,0.391051,1.368538,0.327404,0.378822,0.403002,0.65453,0.596998,0.293218,0.476098,0.369928,0.299055,0.356031,0.200111,0.139013,0.922272,0.161684,1.027404,0.309417,0.361734,0.599651,0.162681,0.176383,0.141505,0.124813,0.153961,0.149975,0.176134,0.137519,0.273543,0.15421,0.622322,0.324365,1.713004,2.181614,0.192825,1.170404,0.772546,0.262083,?,0.233931,0.124813,0.159193,0.532636,?,?,?,1.398356,Ts65Dn,Memantine,C/S,t-CS-m
3429_1,0.853106,1.071848,0.280459,2.080645,3.850307,0.181285,0.154625,2.118502,0.201146,2.150227,1.397094,0.271927,0.246201,0.215009,0.76273,0.709411,1.6245,1.222074,0.326979,0.705678,0.696481,0.308318,0.143029,1.164223,2.890429,1.251,0.218875,0.254865,0.601706,0.128366,0.43935,1.925087,0.290056,0.395628,0.31085,0.688483,0.60104,0.343109,0.503199,0.372834,0.241935,0.388696,0.193015,0.198261,1.256792,0.13383,0.745692,0.283652,0.569477,0.918336,0.108058,0.137634,0.178932,0.113259,0.140196,0.195544,0.248253,0.103478,0.258655,0.137867,0.573746,0.243052,1.589039,2.081043,0.124049,0.955286,0.816721,0.211303,0.119935,0.10798,0.113259,0.121565,0.34979,0.105418,0.142835,0.136392,1.653082,Ts65Dn,Memantine,C/S,t-CS-m
3429_2,0.872788,0.980173,0.274917,2.052562,3.808916,0.1835,0.149701,2.077844,0.194677,1.972322,1.37831,0.264538,0.238057,0.208516,0.797738,0.713639,1.623021,1.286094,0.313639,0.687691,0.762608,0.299534,0.139055,1.145576,2.854558,1.22169,0.217299,0.275715,0.591218,0.126813,0.454957,1.903659,0.290086,0.386161,0.307784,0.689687,0.591084,0.34145,0.485695,0.370725,0.243247,0.388157,0.170991,0.200369,1.280209,0.146912,0.722944,0.289516,0.560111,1.015768,0.110068,0.149296,0.188755,0.115914,0.144374,0.228136,0.241674,0.11576,0.23952,0.135528,0.594031,0.251519,1.54442,2.126067,0.141451,1.02369,0.866549,0.229905,0.119375,0.111761,0.115914,0.124067,0.323898,0.107223,0.145681,0.140989,1.597493,Ts65Dn,Memantine,C/S,t-CS-m
